event_id,match_id,minute,added_time,team,player_id,player_name,event_type,event_subtype,related_player_id,description,data_source
1143,72,90,4,Ghana,511022,Kojo Peprah OPPONG,Yellow Card,,,,api.fifa.com
1144,72,66,,Croatia,485068,Igor MATANOVIC,Substitution,substitution,430070,IN: Igor MATANOVIC / OUT: Ante BUDIMIR,api.fifa.com
1145,72,78,,Croatia,380005,Mario PASALIC,Substitution,substitution,339987,IN: Mario PASALIC / OUT: Mateo KOVACIC,api.fifa.com
1146,72,88,,Croatia,482931,Marco PASALIC,Substitution,substitution,482774,IN: Marco PASALIC / OUT: Martin BATURINA,api.fifa.com
1147,72,88,,Croatia,448180,Josko GVARDIOL,Substitution,substitution,409191,IN: Josko GVARDIOL / OUT: Nikola VLASIC,api.fifa.com
1148,72,,,Ghana,511022,Kojo Peprah OPPONG,Substitution,substitution,494351,IN: Kojo Peprah OPPONG / OUT: Jonas ADJETEY,api.fifa.com
1149,72,,,Ghana,441342,Abdul FATAWU,Substitution,substitution,441341,IN: Abdul FATAWU / OUT: Elisha OWUSU,api.fifa.com
1150,72,71,,Ghana,486213,Brandon THOMAS-ASANTE,Substitution,substitution,353235,IN: Brandon THOMAS-ASANTE / OUT: Jordan AYEW,api.fifa.com
1151,72,71,,Ghana,448525,Ernest NUAMAH,Substitution,substitution,448523,IN: Ernest NUAMAH / OUT: Kamaldeen SULEMANA,api.fifa.com
1152,72,85,,Ghana,506279,Caleb YIRENKYI,Substitution,substitution,507253,IN: Caleb YIRENKYI / OUT: Kwasi SIBO,api.fifa.com
1153,70,68,,Congo DR,441316,Yoane WISSA,Goal,penalty,,Penalty scored,api.fifa.com
1154,70,78,,Congo DR,477859,Fiston MAYELE,Goal,open_play,,,api.fifa.com
1155,70,90,1,Congo DR,441316,Yoane WISSA,Goal,open_play,,,api.fifa.com
1156,70,10,,Uzbekistan,385475,Eldor SHOMURODOV,Goal,open_play,479106,,api.fifa.com
1157,70,10,,Uzbekistan,479106,Akmal MOZGOVOY,Assist,assist,385475,assist attributed via sofascore.com,sofascore.com
1158,70,21,,Congo DR,486147,Noah SADIKI,Yellow Card,,,,api.fifa.com
1159,70,45,4,Congo DR,424119,Nathanael MBUKU,Yellow Card,,,,api.fifa.com
1160,70,62,,Congo DR,433076,Samuel Moutoussamy,Yellow Card,,,,api.fifa.com
1161,70,43,,Uzbekistan,464924,Abdukodir KHUSANOV,Yellow Card,,,,api.fifa.com
1162,70,47,,Uzbekistan,479075,Sherzod NASRULLAEV,Yellow Card,,,,api.fifa.com
1163,70,51,,Congo DR,477859,Fiston MAYELE,Substitution,substitution,336425,IN: Fiston MAYELE / OUT: Cedric BAKAMBU,api.fifa.com
1164,70,72,,Congo DR,494458,Ngalayel MUKAU,Substitution,substitution,433076,IN: Ngalayel MUKAU / OUT: Samuel Moutoussamy,api.fifa.com
1165,70,72,,Congo DR,426506,Meschack ELIA,Substitution,substitution,424119,IN: Meschack ELIA / OUT: Nathanael MBUKU,api.fifa.com
1166,70,72,,Congo DR,441317,Theo BONGONDA,Substitution,substitution,510989,IN: Theo BONGONDA / OUT: Brian CIPENGA,api.fifa.com
1167,70,83,,Congo DR,477833,Joris KAYEMBE,Substitution,substitution,436572,IN: Joris KAYEMBE / OUT: Arthur MASUAKU,api.fifa.com
1168,70,58,,Uzbekistan,371345,Odiljon XAMROBEKOV,Substitution,substitution,371348,IN: Odiljon XAMROBEKOV / OUT: Otabek Shukurov,api.fifa.com
1169,70,58,,Uzbekistan,479086,Azizjon GANIEV,Substitution,substitution,371393,IN: Azizjon GANIEV / OUT: Dostonbek Khamdamov,api.fifa.com
1170,70,73,,Uzbekistan,479080,Oston URUNOV,Substitution,substitution,464933,IN: Oston URUNOV / OUT: Abbosbek FAYZULLAEV,api.fifa.com
1171,70,82,,Uzbekistan,368545,Jamshid ISKANDEROV,Substitution,substitution,479106,IN: Jamshid ISKANDEROV / OUT: Akmal MOZGOVOY,api.fifa.com
1172,70,82,,Uzbekistan,368546,Igor Sergeev,Substitution,substitution,464906,IN: Igor Sergeev / OUT: Jakhongir UROZOV,api.fifa.com
1173,69,86,,Colombia,463902,Gustavo PUERTA,Yellow Card,,,,api.fifa.com
1174,69,60,,Colombia,473050,Richard RIOS,Substitution,substitution,395550,IN: Richard RIOS / OUT: Jefferson LERMA,api.fifa.com
1175,69,60,,Colombia,428905,Luis SUAREZ,Substitution,substitution,369530,IN: Luis SUAREZ / OUT: Jhon CORDOBA,api.fifa.com
1176,69,76,,Colombia,470759,Kevin CASTANO,Substitution,substitution,470760,IN: Kevin CASTANO / OUT: Jhon ARIAS,api.fifa.com
1177,69,76,,Colombia,356704,Juan QUINTERO,Substitution,substitution,269058,IN: Juan QUINTERO / OUT: James RODRIGUEZ,api.fifa.com
1178,69,87,,Colombia,431200,Daniel MUNOZ,Substitution,substitution,315614,IN: Daniel MUNOZ / OUT: Santiago ARIAS,api.fifa.com
1179,69,,,Portugal,484141,JOAO NEVES,Substitution,substitution,395216,IN: JOAO NEVES / OUT: RUBEN NEVES,api.fifa.com
1180,69,,,Portugal,403002,DIOGO DALOT,Substitution,substitution,368649,IN: DIOGO DALOT / OUT: JOAO CANCELO,api.fifa.com
1181,69,70,,Portugal,418550,RAFAEL LEAO,Substitution,substitution,418535,IN: RAFAEL LEAO / OUT: JOAO FELIX,api.fifa.com
1182,69,70,,Portugal,491216,SAMU COSTA,Substitution,substitution,441149,IN: SAMU COSTA / OUT: VITINHA,api.fifa.com
1183,69,90,2,Portugal,441148,MATHEUS NUNES,Substitution,substitution,433195,IN: MATHEUS NUNES / OUT: NUNO MENDES,api.fifa.com
1184,68,45,,Algeria,511009,Rafik BELGHALI,Goal,open_play,379942,,api.fifa.com
1185,68,45,,Algeria,379942,Riyad Mahrez,Assist,assist,511009,assist attributed via sofascore.com,sofascore.com
1186,68,60,,Algeria,379942,Riyad Mahrez,Goal,open_play,430698,,api.fifa.com
1187,68,60,,Algeria,430698,Houssem Aouar,Assist,assist,379942,assist attributed via sofascore.com,sofascore.com
1188,68,90,3,Algeria,379942,Riyad Mahrez,Goal,open_play,,,api.fifa.com
1189,68,28,,Austria,299200,Marko ARNAUTOVIC,Goal,open_play,316002,,api.fifa.com
1190,68,28,,Austria,316002,David ALABA,Assist,assist,299200,assist attributed via sofascore.com,sofascore.com
1191,68,55,,Austria,358241,Marcel SABITZER,Goal,open_play,441088,,api.fifa.com
1192,68,55,,Austria,441088,Nicolas SEIWALD,Assist,assist,358241,assist attributed via sofascore.com,sofascore.com
1193,68,90,6,Austria,430100,Sasa KALAJDZIC,Goal,open_play,,,api.fifa.com
1194,68,11,,Austria,299200,Marko ARNAUTOVIC,Yellow Card,,,,api.fifa.com
1195,68,71,,Algeria,431858,Rayan AIT-NOURI,Substitution,substitution,482869,IN: Rayan AIT-NOURI / OUT: Jaouen HADJAM,api.fifa.com
1196,68,71,,Algeria,480983,Zineddine BELAID,Substitution,substitution,405877,IN: Zineddine BELAID / OUT: Amine GOUIRI,api.fifa.com
1197,68,71,,Algeria,511010,Samir CHERGUI,Substitution,substitution,511009,IN: Samir CHERGUI / OUT: Rafik BELGHALI,api.fifa.com
1198,68,90,4,Algeria,520072,Fares GHEDJEMIS,Substitution,substitution,430698,IN: Fares GHEDJEMIS / OUT: Houssem Aouar,api.fifa.com
1199,68,,,Austria,401131,Michael Gregoritsch,Substitution,substitution,299200,IN: Michael Gregoritsch / OUT: Marko ARNAUTOVIC,api.fifa.com
1200,68,,,Austria,520036,Paul WANNER,Substitution,substitution,463283,IN: Paul WANNER / OUT: Romano SCHMID,api.fifa.com
1201,68,,,Austria,385248,Florian GRILLITSCH,Substitution,substitution,385531,IN: Florian GRILLITSCH / OUT: Xaver Schlager,api.fifa.com
1202,68,62,,Austria,405263,Kevin Danso,Substitution,substitution,316002,IN: Kevin Danso / OUT: David ALABA,api.fifa.com
1203,68,90,5,Austria,430100,Sasa KALAJDZIC,Substitution,substitution,463288,IN: Sasa KALAJDZIC / OUT: Phillip MWENE,api.fifa.com
1204,67,55,,Jordan,431211,MOUSA ALTAMARI,Goal,open_play,389437,,api.fifa.com
1205,67,55,,Jordan,389437,EHSAN HADDAD,Assist,assist,431211,assist attributed via sofascore.com,sofascore.com
1206,67,19,,Argentina,395414,Giovani Lo Celso,Goal,open_play,,,api.fifa.com
1207,67,31,,Argentina,402920,Lautaro MARTINEZ,Goal,penalty,,Penalty scored,api.fifa.com
1208,67,80,,Argentina,229397,Lionel MESSI,Goal,open_play,,,api.fifa.com
1209,67,17,,Jordan,479389,MOHANNAD ABUTAHA,Yellow Card,,,,api.fifa.com
1210,67,64,,Jordan,431225,YAZAN ALARAB,Yellow Card,,,,api.fifa.com
1211,67,90,4,Jordan,431208,MOHAMMAD ABUZRAIQ,Yellow Card,,,,api.fifa.com
1212,67,,,Jordan,396950,MAHMOUD ALMARDI,Substitution,substitution,511875,IN: MAHMOUD ALMARDI / OUT: ODEH FAKHOURY,api.fifa.com
1213,67,,,Jordan,431211,MOUSA ALTAMARI,Substitution,substitution,498514,IN: MOUSA ALTAMARI / OUT: ALI AZAIZEH,api.fifa.com
1214,67,76,,Jordan,491167,AMER JAMOUS,Substitution,substitution,433534,IN: AMER JAMOUS / OUT: NIZAR ALRASHDAN,api.fifa.com
1215,67,90,,Jordan,431208,MOHAMMAD ABUZRAIQ,Substitution,substitution,431212,IN: MOHAMMAD ABUZRAIQ / OUT: ALI OLWAN,api.fifa.com
1216,67,90,,Jordan,499102,SALEEM OBAID,Substitution,substitution,489550,IN: SALEEM OBAID / OUT: HUSAM ABUDAHAB,api.fifa.com
1217,67,60,,Argentina,418975,Thiago ALMADA,Substitution,substitution,395414,IN: Thiago ALMADA / OUT: Giovani Lo Celso,api.fifa.com
1218,67,60,,Argentina,229397,Lionel MESSI,Substitution,substitution,402920,IN: Lionel MESSI / OUT: Lautaro MARTINEZ,api.fifa.com
1219,67,60,,Argentina,430628,Alexis MAC ALLISTER,Substitution,substitution,441422,IN: Alexis MAC ALLISTER / OUT: Nico PAZ,api.fifa.com
1220,67,71,,Argentina,463661,Valentin BARCO,Substitution,substitution,485595,IN: Valentin BARCO / OUT: Giuliano SIMEONE,api.fifa.com
1221,67,82,,Argentina,495054,Jose Manuel LOPEZ,Substitution,substitution,416081,IN: Jose Manuel LOPEZ / OUT: Julian ALVAREZ,api.fifa.com
1222,73,90,2,Canada,433635,Stephen EUSTAQUIO,Goal,open_play,,,api.fifa.com
1223,73,54,,Canada,423941,Nathan SALIBA,Yellow Card,,,,api.fifa.com
1224,73,67,,Canada,485064,Niko SIGUR,Yellow Card,,,,api.fifa.com
1225,73,,,South Africa,494248,Thalente MBATHA,Substitution,substitution,486161,IN: Thalente MBATHA / OUT: Relebohile MOFOKENG,api.fifa.com
1226,73,86,,South Africa,481242,Iqraam RAYNERS,Substitution,substitution,430917,IN: Iqraam RAYNERS / OUT: Evidence MAKGOPA,api.fifa.com
1227,73,86,,South Africa,504193,Tshepang MOREMI,Substitution,substitution,463234,IN: Tshepang MOREMI / OUT: Thapelo MASEKO,api.fifa.com
1228,73,59,,Canada,485064,Niko SIGUR,Substitution,substitution,423941,IN: Niko SIGUR / OUT: Nathan SALIBA,api.fifa.com
1229,73,59,,Canada,480322,Luc DE FOUGEROLLES,Substitution,substitution,466585,IN: Luc DE FOUGEROLLES / OUT: Moise BOMBITO,api.fifa.com
1230,73,70,,Canada,493970,Promise DAVID,Substitution,substitution,486929,IN: Promise DAVID / OUT: Tani OLUWASEYI,api.fifa.com
1231,73,70,,Canada,448411,Jacob SHAFFELBURG,Substitution,substitution,441259,IN: Jacob SHAFFELBURG / OUT: Liam MILLAR,api.fifa.com
1232,73,75,,Canada,412144,Alphonso DAVIES,Substitution,substitution,430138,IN: Alphonso DAVIES / OUT: Tajon BUCHANAN,api.fifa.com
1233,74,56,,Brazil,308386,CASEMIRO,Goal,open_play,430601,,api.fifa.com
1234,74,56,,Brazil,430601,GABRIEL MAGALHAES,Assist,assist,308386,assist attributed via sofascore.com,sofascore.com
1235,74,90,5,Brazil,430597,GABRIEL MARTINELLI,Goal,open_play,,,api.fifa.com
1236,74,29,,Japan,479294,Kaishu SANO,Goal,open_play,,,api.fifa.com
1237,74,14,,Brazil,308386,CASEMIRO,Yellow Card,,,,api.fifa.com
1238,74,48,,Brazil,335656,DANILO,Yellow Card,,,,api.fifa.com
1239,74,12,,Japan,479294,Kaishu SANO,Yellow Card,,,,api.fifa.com
1240,74,45,,Japan,448557,Daichi KAMADA,Yellow Card,,,,api.fifa.com
1241,74,84,,Japan,498455,Junnosuke SUZUKI,Yellow Card,,,,api.fifa.com
1242,74,,,Brazil,463746,ENDRICK,Substitution,substitution,411726,IN: ENDRICK / OUT: LUCAS PAQUETA,api.fifa.com
1243,74,65,,Brazil,430597,GABRIEL MARTINELLI,Substitution,substitution,430609,IN: GABRIEL MARTINELLI / OUT: MATHEUS CUNHA,api.fifa.com
1244,74,90,1,Brazil,394456,FABINHO,Substitution,substitution,308386,IN: FABINHO / OUT: CASEMIRO,api.fifa.com
1245,74,90,7,Brazil,429392,DANILO SANTOS,Substitution,substitution,430605,IN: DANILO SANTOS / OUT: BRUNO GUIMARAES,api.fifa.com
1246,74,66,,Japan,498455,Junnosuke SUZUKI,Substitution,substitution,405522,IN: Junnosuke SUZUKI / OUT: Keito Nakamura,api.fifa.com
1247,74,66,,Japan,405528,Yukinari Sugawara,Substitution,substitution,391646,IN: Yukinari Sugawara / OUT: Ritsu DOAN,api.fifa.com
1248,74,78,,Japan,448569,Shuto MACHINO,Substitution,substitution,395321,IN: Shuto MACHINO / OUT: Junya ITO,api.fifa.com
1249,74,78,,Japan,400514,Ao TANAKA,Substitution,substitution,448557,IN: Ao TANAKA / OUT: Daichi KAMADA,api.fifa.com
1250,74,90,7,Japan,403293,Koki OGAWA,Substitution,substitution,430407,IN: Koki OGAWA / OUT: Daizen MAEDA,api.fifa.com
1251,75,54,,Germany,411367,Kai HAVERTZ,Goal,open_play,430669,,api.fifa.com
1252,75,54,,Germany,430669,Florian WIRTZ,Assist,assist,411367,assist attributed via sofascore.com,sofascore.com
1253,75,,,Germany,386413,Joshua KIMMICH,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1254,75,,,Germany,429642,Jamal MUSIALA,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1255,75,,,Germany,395471,Nadiem Amiri,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1256,75,42,,Paraguay,441234,Julio ENCISO,Goal,open_play,424422,,api.fifa.com
1257,75,42,,Paraguay,424422,Matias GALARZA,Assist,assist,441234,assist attributed via sofascore.com,sofascore.com
1258,75,,,Paraguay,495046,MAURICIO,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1259,75,,,Paraguay,369744,Gustavo GOMEZ,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1260,75,,,Paraguay,424422,Matias GALARZA,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1261,75,,,Paraguay,520066,Jose CANALE,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1262,75,105,1,Germany,,,Yellow Card,coach_or_staff,,Coach/staff booking,api.fifa.com
1263,75,106,,Germany,411367,Kai HAVERTZ,Yellow Card,,,,api.fifa.com
1264,75,115,,Germany,429642,Jamal MUSIALA,Yellow Card,,,,api.fifa.com
1265,75,116,,Germany,,,Yellow Card,coach_or_staff,,Coach/staff booking,api.fifa.com
1266,75,65,,Paraguay,385306,Andres CUBAS,Yellow Card,,,,api.fifa.com
1267,75,105,,Paraguay,,,Yellow Card,coach_or_staff,,Coach/staff booking,api.fifa.com
1268,75,117,,Paraguay,,,Yellow Card,coach_or_staff,,Coach/staff booking,api.fifa.com
1269,75,117,,Paraguay,424422,Matias GALARZA,Yellow Card,,,,api.fifa.com
1270,75,,,Germany,379953,Leon GORETZKA,Substitution,substitution,492363,IN: Leon GORETZKA / OUT: Felix NMECHA,api.fifa.com
1271,75,63,,Germany,429642,Jamal MUSIALA,Substitution,substitution,484851,IN: Jamal MUSIALA / OUT: Deniz UNDAV,api.fifa.com
1272,75,79,,Germany,430658,Waldemar ANTON,Substitution,substitution,484849,IN: Waldemar ANTON / OUT: Aleksandar PAVLOVIC,api.fifa.com
1273,75,88,,Germany,498416,Nick WOLTEMADE,Substitution,substitution,404353,IN: Nick WOLTEMADE / OUT: Leroy SANE,api.fifa.com
1274,75,110,,Germany,514188,Malick THIAW,Substitution,substitution,379955,IN: Malick THIAW / OUT: Antonio RUEDIGER,api.fifa.com
1275,75,110,,Germany,395471,Nadiem Amiri,Substitution,substitution,430669,IN: Nadiem Amiri / OUT: Florian WIRTZ,api.fifa.com
1276,75,55,,Paraguay,485804,Gustavo CABALLERO,Substitution,substitution,463127,IN: Gustavo CABALLERO / OUT: Gabriel AVALOS,api.fifa.com
1277,75,57,,Paraguay,495046,MAURICIO,Substitution,substitution,441234,IN: MAURICIO / OUT: Julio ENCISO,api.fifa.com
1278,75,,,Paraguay,486875,Gustavo VELAZQUEZ,Substitution,substitution,369761,IN: Gustavo VELAZQUEZ / OUT: Miguel ALMIRON,api.fifa.com
1279,75,99,,Paraguay,406205,Braian OJEDA,Substitution,substitution,479601,IN: Braian OJEDA / OUT: Juan Jose CACERES,api.fifa.com
1280,75,99,,Paraguay,369768,Antonio SANABRIA,Substitution,substitution,476348,IN: Antonio SANABRIA / OUT: Damian BOBADILLA,api.fifa.com
1281,75,120,2,Paraguay,394829,Fabian BALBUENA,Substitution,substitution,369749,IN: Fabian BALBUENA / OUT: Junior ALONSO,api.fifa.com
1282,75,121,,Germany,411367,,Penalty Shootout Miss,penalty_shootout,,from sofascore.com (local_player_ref=423),sofascore.com
1283,75,121,,Germany,498416,,Penalty Shootout Miss,penalty_shootout,,from sofascore.com (local_player_ref=427),sofascore.com
1284,75,121,,Paraguay,369768,,Penalty Shootout Miss,penalty_shootout,,from sofascore.com (local_player_ref=347),sofascore.com
1285,75,121,,Paraguay,394829,,Penalty Shootout Miss,penalty_shootout,,from sofascore.com (local_player_ref=343),sofascore.com
1286,75,121,,Germany,401378,,Penalty Shootout Miss,penalty_shootout,,from sofascore.com (local_player_ref=420),sofascore.com
1287,76,72,,Netherlands,448152,Cody GAKPO,Goal,open_play,489518,,api.fifa.com
1288,76,72,,Netherlands,489518,Crysencio SUMMERVILLE,Assist,assist,448152,assist attributed via sofascore.com,sofascore.com
1289,76,,,Netherlands,448149,Teun KOOPMEINERS,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1290,76,,,Netherlands,448159,Wout WEGHORST,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1291,76,90,1,Morocco,403083,Issa Diop,Goal,open_play,,,api.fifa.com
1292,76,,,Morocco,433426,Soufiane RAHIMI,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1293,76,,,Morocco,494293,Chemsdine TALBI,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1294,76,,,Morocco,448598,Ismael SAIBARI,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1295,76,47,,Morocco,403083,Issa Diop,Yellow Card,,,,api.fifa.com
1296,76,71,,Netherlands,448149,Teun KOOPMEINERS,Substitution,substitution,336088,IN: Teun KOOPMEINERS / OUT: Nathan AKE,api.fifa.com
1297,76,71,,Netherlands,448159,Wout WEGHORST,Substitution,substitution,424051,IN: Wout WEGHORST / OUT: Brian BROBBEY,api.fifa.com
1298,76,86,,Netherlands,484859,Quinten TIMBER,Substitution,substitution,430176,IN: Quinten TIMBER / OUT: Ryan GRAVENBERCH,api.fifa.com
1299,76,86,,Netherlands,483512,Jorrel HATO,Substitution,substitution,448140,IN: Jorrel HATO / OUT: Micky VAN DE VEN,api.fifa.com
1300,76,110,,Netherlands,402044,Marten DE ROON,Substitution,substitution,422657,IN: Marten DE ROON / OUT: Frenkie DE JONG,api.fifa.com
1301,76,113,,Netherlands,478364,Justin KLUIVERT,Substitution,substitution,448152,IN: Justin KLUIVERT / OUT: Cody GAKPO,api.fifa.com
1302,76,75,,Morocco,424071,Anass SALAH EDDINE,Substitution,substitution,448607,IN: Anass SALAH EDDINE / OUT: Chadi RIAD,api.fifa.com
1303,76,79,,Morocco,505112,Gessime YASSINE,Substitution,substitution,430740,IN: Gessime YASSINE / OUT: Brahim DIAZ,api.fifa.com
1304,76,79,,Morocco,505097,Samir EL MOURABET,Substitution,substitution,485760,IN: Samir EL MOURABET / OUT: Ayyoub BOUADDI,api.fifa.com
1305,76,86,,Morocco,433426,Soufiane RAHIMI,Substitution,substitution,441307,IN: Soufiane RAHIMI / OUT: Azzedine OUNAHI,api.fifa.com
1306,76,86,,Morocco,494293,Chemsdine TALBI,Substitution,substitution,448612,IN: Chemsdine TALBI / OUT: Bilal EL KHANNOUSS,api.fifa.com
1307,76,121,,Morocco,485740,,Penalty Shootout Miss,penalty_shootout,,from sofascore.com (local_player_ref=258),sofascore.com
1308,76,121,,Netherlands,478364,,Penalty Shootout Miss,penalty_shootout,,from sofascore.com (local_player_ref=527),sofascore.com
1309,76,121,,Netherlands,484859,,Penalty Shootout Miss,penalty_shootout,,from sofascore.com (local_player_ref=546),sofascore.com
1310,76,121,,Morocco,400721,,Penalty Shootout Miss,penalty_shootout,,from sofascore.com (local_player_ref=236),sofascore.com
1311,76,121,,Netherlands,489518,,Penalty Shootout Miss,penalty_shootout,,from sofascore.com (local_player_ref=544),sofascore.com
1312,77,74,,Côte d'Ivoire,430822,Amad DIALLO,Goal,open_play,,,api.fifa.com
1313,77,39,,Norway,483448,Antonio NUSA,Goal,open_play,,,api.fifa.com
1314,77,86,,Norway,419652,Erling HAALAND,Goal,open_play,483442,,api.fifa.com
1315,77,86,,Norway,483442,Patrick BERG,Assist,assist,419652,assist attributed via sofascore.com,sofascore.com
1316,77,45,1,Norway,483448,Antonio NUSA,Yellow Card,,,,api.fifa.com
1317,77,60,,Côte d'Ivoire,430822,Amad DIALLO,Substitution,substitution,514208,IN: Amad DIALLO / OUT: Christ Inao OULAI,api.fifa.com
1318,77,60,,Côte d'Ivoire,464133,Elye WAHI,Substitution,substitution,464103,IN: Elye WAHI / OUT: Ange-Yoan BONNY,api.fifa.com
1319,77,87,,Côte d'Ivoire,477777,Oumar DIAKITE,Substitution,substitution,402261,IN: Oumar DIAKITE / OUT: Nicolas PEPE,api.fifa.com
1320,77,90,3,Côte d'Ivoire,485675,Evann GUESSAND,Substitution,substitution,510922,IN: Evann GUESSAND / OUT: Yan DIOMANDE,api.fifa.com
1321,77,90,3,Côte d'Ivoire,506202,Bazoumana TOURE,Substitution,substitution,407343,IN: Bazoumana TOURE / OUT: Ghislain KONAN,api.fifa.com
1322,77,71,,Norway,494626,Andreas SCHJELDERUP,Substitution,substitution,483448,IN: Andreas SCHJELDERUP / OUT: Antonio NUSA,api.fifa.com
1323,77,71,,Norway,477470,Oscar BOBB,Substitution,substitution,398588,IN: Oscar BOBB / OUT: Alexander SORLOTH,api.fifa.com
1324,77,83,,Norway,483497,Fredrik AURSNES,Substitution,substitution,494625,IN: Fredrik AURSNES / OUT: Marcus HOLMGREN PEDERSEN,api.fifa.com
1325,78,45,,France,389867,Kylian MBAPPE,Goal,open_play,,,api.fifa.com
1326,78,53,,France,484860,Bradley BARCOLA,Goal,open_play,485655,,api.fifa.com
1327,78,53,,France,485655,Michael OLISE,Assist,assist,484860,assist attributed via sofascore.com,sofascore.com
1328,78,74,,France,389867,Kylian MBAPPE,Goal,open_play,485655,,api.fifa.com
1329,78,74,,France,485655,Michael OLISE,Assist,assist,389867,assist attributed via sofascore.com,sofascore.com
1330,78,75,,France,464114,Desire DOUE,Substitution,substitution,398680,IN: Desire DOUE / OUT: Ousmane DEMBELE,api.fifa.com
1331,78,75,,France,464055,Malo GUSTO,Substitution,substitution,430707,IN: Malo GUSTO / OUT: Jules KOUNDE,api.fifa.com
1332,78,78,,France,408042,Theo HERNANDEZ,Substitution,substitution,368860,IN: Theo HERNANDEZ / OUT: Lucas Digne,api.fifa.com
1333,78,85,,France,403094,Jean-Philippe MATETA,Substitution,substitution,389867,IN: Jean-Philippe MATETA / OUT: Kylian MBAPPE,api.fifa.com
1334,78,85,,France,431861,Rayan CHERKI,Substitution,substitution,485655,IN: Rayan CHERKI / OUT: Michael OLISE,api.fifa.com
1335,78,65,,Sweden,514202,Taha ALI,Substitution,substitution,519958,IN: Taha ALI / OUT: Elliot STROUD,api.fifa.com
1336,78,65,,Sweden,503047,Besfort ZENELI,Substitution,substitution,489689,IN: Besfort ZENELI / OUT: Lucas BERGVALL,api.fifa.com
