player_id,player_name,position,team,nationality,matches,minutes,total_goals,goals_p90,total_assists,assists_p90,total_shots,shots_p90,total_shots_on_target,shots_on_target_p90,total_passes,passes_p90,total_accurate_passes,accurate_passes_p90,total_crosses,crosses_p90,total_tackles,tackles_p90,total_interceptions,interceptions_p90,total_clearances,clearances_p90,total_blocks,blocks_p90,total_recoveries,recoveries_p90,total_duels_won,duels_won_p90,total_aerial_duels_won,aerial_duels_won_p90,total_dribbles_attempted,dribbles_attempted_p90,total_fouls_committed,fouls_committed_p90,total_fouls_won,fouls_won_p90,total_offsides,offsides_p90,pass_accuracy_pct,PC1,PC2,PC3,PC4
320,Mc,MID,USA,USA,5,468,0,0.0,0,0.0,5,0.962,1,0.192,220,42.308,173,33.269,11,2.115,11,2.115,0,0.0,10,1.923,5,0.962,5,0.962,4,0.769,4,0.769,12,2.308,8,1.538,2,0.385,0,0.0,78.64,-0.5086496177766489,-1.0508505279374487,-0.09143124903361051,0.08947967414621426
209,Ramsés Alisson,GK,Brazil,Brazil,5,468,0,0.0,0,0.0,0,0.0,0,0.0,132,25.385,107,20.577,0,0.0,0,0.0,0,0.0,2,0.385,0,0.0,26,5.0,0,0.0,0,0.0,1,0.192,0,0.0,0,0.0,0,0.0,81.06,0.05169909674239304,-3.5761173727689664,0.9217878710199638,-0.6071230008879103
211,Gabriel Gabriel Magalhaes,DEF,Brazil,Brazil,5,468,0,0.0,1,0.192,1,0.192,0,0.0,431,82.885,413,79.423,0,0.0,9,1.731,5,0.962,20,3.846,10,1.923,21,4.038,19,3.654,16,3.077,2,0.385,1,0.192,3,0.577,0,0.0,95.82,3.13794960084085,1.0822523733126688,0.4730639925342667,-2.75064880475962
212,MARQUINHOSMarcos,DEF,Brazil,Brazil,5,468,0,0.0,0,0.0,2,0.385,0,0.0,380,73.077,367,70.577,1,0.192,7,1.346,5,0.962,24,4.615,8,1.538,29,5.577,7,1.346,7,1.346,1,0.192,0,0.0,2,0.385,1,0.192,96.58,2.847010730182794,-0.4445243237502261,-0.12794240558569736,-2.2861694092138607
244,Brahim Diaz,FWD,Morocco,Morocco,6,468,0,0.0,3,0.577,6,1.154,1,0.192,165,31.731,142,27.308,8,1.538,7,1.346,2,0.385,0,0.0,7,1.346,7,1.346,0,0.0,0,0.0,33,6.346,3,0.577,10,1.923,0,0.0,86.06,-2.150352712752275,-1.0719076154561793,-1.9207100936286945,-0.4450831968184563
257,Bilal El Khannouss,MID,Morocco,Morocco,6,467,0,0.0,0,0.0,6,1.156,4,0.771,238,45.867,186,35.846,14,2.698,17,3.276,2,0.385,3,0.578,5,0.964,14,2.698,5,0.964,5,0.964,18,3.469,5,0.964,6,1.156,0,0.0,78.15,-0.8377423609278475,-0.16588830023433118,-0.804100844848889,-0.23973507362027963
916,Patrick Berg,MID,Norway,Norway,6,466,0,0.0,2,0.386,3,0.579,0,0.0,174,33.605,161,31.094,13,2.511,17,3.283,1,0.193,9,1.738,13,2.511,9,1.738,1,0.193,1,0.193,11,2.124,4,0.773,2,0.386,0,0.0,92.53,-0.4309574750748417,-1.218480496489554,-1.1698944787007504,0.33495419828610323
120,Maxime Crepeau,GK,Canada,Canada,5,465,0,0.0,0,0.0,0,0.0,0,0.0,123,23.806,92,17.806,0,0.0,0,0.0,0,0.0,2,0.387,0,0.0,24,4.645,0,0.0,0,0.0,0,0.0,1,0.194,1,0.194,0,0.0,74.8,-0.11574514142335617,-3.521725622859143,0.967270751829082,-0.3908222494262149
106,Alistair William Johnston,DEF,Canada,Canada,5,465,0,0.0,0,0.0,5,0.968,2,0.387,240,46.452,184,35.613,24,4.645,10,1.935,6,1.161,23,4.452,10,1.935,29,5.613,15,2.903,14,2.71,7,1.355,5,0.968,4,0.774,0,0.0,76.67,1.2898177167384683,1.2284768526718484,0.46734850823560137,-0.3354035291333058
852,Désiré Nonka-Maho Doue,FWD,France,France,8,463,1,0.194,0,0.0,13,2.527,8,1.555,196,38.099,167,32.462,5,0.972,19,3.693,1,0.194,3,0.583,15,2.916,12,2.333,4,0.778,3,0.583,40,7.775,4,0.778,8,1.555,0,0.0,85.2,-2.394303286992965,1.16036904579369,-1.3792991738742946,-0.051103631286993516
224,Douglas Douglas Santos,DEF,Brazil,Brazil,5,459,0,0.0,0,0.0,2,0.392,0,0.0,275,53.922,256,50.196,6,1.176,29,5.686,8,1.569,12,2.353,12,2.353,22,4.314,1,0.196,1,0.196,1,0.196,3,0.588,2,0.392,1,0.196,93.09,1.869268949577347,-0.48578860048815736,-1.3982514613271677,0.17109898194389608
215,José Vinicius,FWD,Brazil,Brazil,5,459,4,0.784,1,0.196,17,3.333,11,2.157,142,27.843,116,22.745,15,2.941,7,1.373,1,0.196,0,0.0,2,0.392,6,1.176,1,0.196,1,0.196,53,10.392,4,0.784,10,1.961,3,0.588,81.69,-5.86061060908558,1.5190990260645192,-1.413642514227703,-1.798556520769592
1,José Raúl Rangel,GK,Mexico,Mexico,5,457,0,0.0,0,0.0,0,0.0,0,0.0,155,30.525,120,23.632,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,6.302,0,0.0,0,0.0,0,0.0,1,0.197,0,0.0,0,0.0,77.42,0.3597677088466396,-3.427802348252349,0.7803445552129386,-0.7251885929493992
1047,Ronaldo Cristiano Ronaldo,FWD,Portugal,Portugal,5,455,3,0.593,0,0.0,18,3.56,9,1.78,99,19.582,86,17.011,1,0.198,5,0.989,1,0.198,2,0.396,2,0.396,2,0.396,2,0.396,2,0.396,2,0.396,2,0.396,5,0.989,6,1.187,86.87,-4.652926948859863,-0.025408525572366458,1.553778244112351,-1.715914155532355
669,Attia Fahim Marawan Attia,MID,Egypt,Egypt,5,453,0,0.0,0,0.0,4,0.795,0,0.0,357,70.927,313,62.185,8,1.589,20,3.974,1,0.199,25,4.967,12,2.384,15,2.98,1,0.199,1,0.199,4,0.795,8,1.589,1,0.199,0,0.0,87.68,1.8707125576793557,-0.26977200333316226,-1.3857161141396175,-0.3703372576244253
629,Maxim Peter De Cuyper,DEF,Belgium,Belgium,6,449,0,0.0,0,0.0,10,2.004,6,1.203,246,49.31,203,40.69,16,3.207,13,2.606,7,1.403,11,2.205,10,2.004,19,3.808,5,1.002,4,0.802,5,1.002,7,1.403,2,0.401,0,0.0,82.52,-0.02787783237500037,0.7760590429101949,-0.8037335068244834,-0.6531294129775778
342,Juan Jose Caceres,DEF,Paraguay,Paraguay,5,448,0,0.0,0,0.0,2,0.402,1,0.201,129,25.915,80,16.071,9,1.808,39,7.835,4,0.804,33,6.629,20,4.018,25,5.022,13,2.612,12,2.411,11,2.21,9,1.808,6,1.205,0,0.0,62.02,1.5262050538937582,2.0292776996595006,0.34253874038973114,3.128539766946574
25,Roberto Carlos Alvarado,FWD,Mexico,Mexico,5,444,0,0.0,2,0.405,5,1.014,0,0.0,201,40.743,163,33.041,34,6.892,10,2.027,4,0.811,10,2.027,6,1.216,13,2.635,2,0.405,1,0.203,12,2.432,3,0.608,5,1.014,1,0.203,81.09,-0.8896730229607568,-0.6906297203096041,-1.967114694287033,-0.503822061622881
915,David Møller Moller Wolfe,DEF,Norway,Norway,5,444,0,0.0,1,0.203,0,0.0,0,0.0,186,37.703,162,32.838,7,1.419,10,2.027,5,1.014,13,2.635,9,1.824,19,3.851,9,1.824,7,1.419,8,1.622,7,1.419,2,0.405,0,0.0,87.1,0.9704718513633317,-0.3426947036930525,0.226625852591629,0.16862561714066995
838,Emmanuel Boris Kone,MID,France,France,5,443,0,0.0,0,0.0,6,1.219,2,0.406,263,53.431,242,49.165,1,0.203,19,3.86,6,1.219,3,0.609,9,1.828,18,3.657,4,0.813,4,0.813,14,2.844,6,1.219,7,1.422,0,0.0,92.02,0.49895758717314814,0.2593086120381836,-1.1954867886506897,-0.17558245993024796
242,Azz-Eddine Ounahi,MID,Morocco,Morocco,6,440,2,0.409,0,0.0,5,1.023,3,0.614,315,64.432,281,57.477,6,1.227,4,0.818,2,0.409,2,0.409,3,0.614,5,1.023,1,0.205,1,0.205,29,5.932,3,0.614,7,1.432,0,0.0,89.21,-1.1975880990407701,-0.5000938554709945,-1.6329437735477013,-2.1832695261949393
126,Richmond Mamah Laryea,DEF,Canada,Canada,5,438,0,0.0,0,0.0,2,0.411,1,0.205,202,41.507,167,34.315,4,0.822,13,2.671,5,1.027,6,1.233,7,1.438,18,3.699,3,0.616,2,0.411,15,3.082,8,1.644,14,2.877,1,0.205,82.67,-0.2505004393086956,-0.12526145848461254,-1.0687406855317951,0.742510001274081
641,Charles Marc De Ketelaere,FWD,Belgium,Belgium,5,438,3,0.616,0,0.0,6,1.233,5,1.027,91,18.699,72,14.795,5,1.027,14,2.877,0,0.0,5,1.027,15,3.082,12,2.466,18,3.699,17,3.493,10,2.055,2,0.411,3,0.616,2,0.411,79.12,-1.807806888678991,1.5673272284167947,2.610320918850722,-0.04152044734547917
213,Henrique,MID,Brazil,Brazil,5,437,1,0.206,0,0.0,4,0.824,2,0.412,224,46.133,200,41.19,4,0.824,24,4.943,7,1.442,19,3.913,14,2.883,34,7.002,9,1.854,9,1.854,5,1.03,6,1.236,6,1.236,0,0.0,89.29,1.7675431646950701,1.5178025461695577,-0.2504359707746299,0.39725678333617853
660,Hamed Mahrous Mohamed Salah,FWD,Egypt,Egypt,5,437,1,0.206,3,0.618,9,1.854,4,0.824,136,28.009,112,23.066,16,3.295,3,0.618,1,0.206,0,0.0,6,1.236,6,1.236,6,1.236,5,1.03,20,4.119,5,1.03,13,2.677,1,0.206,82.35,-3.4078968960249174,0.4818310245686449,-0.9901917727084677,-0.8975322496082496
1048,Miguel Bruno,MID,Portugal,Portugal,5,436,0,0.0,1,0.206,9,1.858,3,0.619,278,57.385,239,49.335,22,4.541,19,3.922,1,0.206,3,0.619,11,2.271,14,2.89,6,1.239,6,1.239,8,1.651,2,0.413,8,1.651,1,0.206,85.97,-0.7280031907563471,0.7371247742967643,-1.5465676754454083,-0.8563314612694356
114,Jonathan Christian David,FWD,Canada,Canada,5,433,3,0.624,0,0.0,18,3.741,8,1.663,103,21.409,76,15.797,6,1.247,6,1.247,4,0.831,2,0.416,4,0.831,5,1.039,5,1.039,4,0.831,2,0.416,5,1.039,5,1.039,0,0.0,73.79,-3.4833983740246923,0.6250620681481859,0.7586477922330441,-1.2647883125264368
216,GUIMARAESBruno Bruno,MID,Brazil,Brazil,5,428,0,0.0,2,0.421,8,1.682,2,0.421,200,42.056,161,33.855,12,2.523,19,3.995,3,0.631,6,1.262,5,1.051,19,3.995,4,0.841,4,0.841,6,1.262,4,0.841,7,1.472,0,0.0,80.5,-0.6584855588000452,0.05950363919042158,-1.2224755188346115,-0.4493330893510584
1134,Jefferson Andrés Lerma,MID,Colombia,Colombia,5,425,0,0.0,0,0.0,5,1.059,1,0.212,274,58.024,242,51.247,2,0.424,6,1.271,1,0.212,17,3.6,7,1.482,19,4.024,16,3.388,16,3.388,6,1.271,6,1.271,5,1.059,0,0.0,88.32,1.377800287986824,1.0811252757759473,1.4697349136798663,-1.0768325056461474
1169,Tehuti Djed-Hotep Spence,DEF,England,England,8,424,0,0.0,0,0.0,2,0.425,2,0.425,201,42.665,177,37.571,9,1.91,22,4.67,5,1.061,18,3.821,16,3.396,21,4.458,2,0.425,2,0.425,18,3.821,3,0.637,5,1.061,0,0.0,88.06,0.966887777488742,0.1451885067819087,-1.5108672611485032,0.8406392758709779
221,Luiz Danilo,DEF,Brazil,Brazil,5,422,0,0.0,0,0.0,1,0.213,0,0.0,294,62.701,262,55.877,7,1.493,10,2.133,3,0.64,23,4.905,11,2.346,14,2.986,6,1.28,6,1.28,3,0.64,7,1.493,1,0.213,1,0.213,89.12,1.9230720791664615,-0.030168029396167112,-0.10924499104238225,-0.5341564571627145
16,Julián Andrés Quinones,FWD,Mexico,Mexico,5,418,4,0.861,1,0.215,14,3.014,6,1.292,135,29.067,111,23.9,4,0.861,6,1.292,1,0.215,2,0.431,6,1.292,7,1.507,4,0.861,4,0.861,9,1.938,5,1.077,7,1.507,1,0.215,82.22,-3.648634980681821,0.8448254526796409,0.23391535679217992,-1.5951093115281638
193,Dan Ndoye,FWD,Switzerland,Switzerland,6,411,2,0.438,0,0.0,16,3.504,8,1.752,92,20.146,73,15.985,13,2.847,14,3.066,2,0.438,3,0.657,14,3.066,11,2.409,6,1.314,6,1.314,22,4.818,5,1.095,16,3.504,4,0.876,79.35,-4.410358771177398,2.6321649032020527,-0.33710336787452866,0.44150643418536073
1065,Alexandre Nuno,DEF,Portugal,Portugal,5,410,1,0.22,0,0.0,3,0.659,1,0.22,282,61.902,239,52.463,21,4.61,20,4.39,9,1.976,6,1.317,12,2.634,25,5.488,3,0.659,3,0.659,26,5.707,3,0.659,12,2.634,1,0.22,84.75,0.5092907139017429,1.4196173952877669,-3.09636259267859,-0.12410957597999864
344,Júnior Osmar Ignacio Alonso,DEF,Paraguay,Paraguay,5,409,0,0.0,0,0.0,3,0.66,1,0.22,116,25.526,69,15.183,1,0.22,15,3.301,5,1.1,12,2.641,21,4.621,22,4.841,4,0.88,4,0.88,2,0.44,3,0.66,3,0.66,1,0.22,59.48,0.8338839910339864,-0.3646300483095019,0.3305776080283044,1.5596551340234603
1060,Pedro Joao Cancelo,DEF,Portugal,Portugal,5,409,0,0.0,1,0.22,3,0.66,0,0.0,184,40.489,160,35.208,12,2.641,12,2.641,3,0.66,13,2.861,11,2.421,11,2.421,3,0.66,3,0.66,12,2.641,6,1.32,2,0.44,1,0.22,86.96,0.11205877814936686,-0.43378568771496817,-0.8076794878583541,0.32895759519953066
1162,Anthony Michael Gordon,FWD,England,England,6,409,1,0.22,2,0.44,6,1.32,4,0.88,113,24.866,96,21.125,10,2.2,19,4.181,2,0.44,4,0.88,9,1.98,7,1.54,1,0.22,0,0.0,34,7.482,4,0.88,10,2.2,0,0.0,84.96,-2.8188209689903045,0.344261189698614,-2.202057618515318,0.5053526696506665
1055,Pedro Joao Neves,MID,Portugal,Portugal,5,408,1,0.221,0,0.0,3,0.662,1,0.221,261,57.574,247,54.485,2,0.441,18,3.971,5,1.103,3,0.662,8,1.765,12,2.647,3,0.662,3,0.662,6,1.324,1,0.221,4,0.882,0,0.0,94.64,0.7505470490658763,-0.47439763602627233,-1.0602403547279384,-1.0161748408522848
1120,Daniel Munoz,DEF,Colombia,Colombia,5,408,2,0.441,0,0.0,3,0.662,2,0.441,213,46.985,194,42.794,9,1.985,11,2.426,4,0.882,14,3.088,11,2.426,14,3.088,5,1.103,5,1.103,2,0.441,9,1.985,1,0.221,3,0.662,91.08,0.0180456629636062,0.6767048859893817,0.26615517197830546,-0.30319574289304557
111,Stephen Eustaquio,MID,Canada,Canada,5,405,1,0.222,0,0.0,4,0.889,1,0.222,281,62.444,244,54.222,42,9.333,14,3.111,4,0.889,5,1.111,8,1.778,16,3.556,3,0.667,2,0.444,5,1.111,2,0.444,7,1.556,0,0.0,86.83,-0.039909302445437764,0.22996701059020092,-2.752396578307094,-0.9430146765845057
328,Alexander Michael Freeman,DEF,USA,USA,5,404,1,0.223,0,0.0,4,0.891,1,0.223,283,63.045,256,57.03,4,0.891,17,3.787,3,0.668,18,4.01,16,3.564,23,5.124,17,3.787,16,3.564,25,5.569,1,0.223,1,0.223,0,0.0,90.46,2.0110158212141798,2.223625106411157,0.43579751472090167,-0.9448413118545655
873,Krepin Diatta,DEF,Senegal,Senegal,4,404,0,0.0,0,0.0,1,0.223,0,0.0,283,63.045,255,56.807,10,2.228,14,3.119,7,1.559,16,3.564,3,0.668,26,5.792,6,1.337,6,1.337,17,3.787,4,0.891,6,1.337,0,0.0,90.11,1.9542647239207882,0.3513981845043166,-1.289535737169217,-0.8355879010355156
877,Moussa Niakhate,DEF,Senegal,Senegal,4,404,0,0.0,1,0.223,1,0.223,0,0.0,290,64.604,271,60.371,2,0.446,3,0.668,4,0.891,24,5.347,10,2.228,24,5.347,13,2.896,12,2.673,6,1.337,3,0.668,6,1.337,0,0.0,93.45,2.4877333782959377,0.9360256856604358,0.4099284448802456,-1.6724420967814286
1135,Johan Andrés Mojica,DEF,Colombia,Colombia,4,403,0,0.0,0,0.0,3,0.67,2,0.447,202,45.112,161,35.955,12,2.68,7,1.563,5,1.117,20,4.467,7,1.563,21,4.69,8,1.787,8,1.787,1,0.223,1,0.223,7,1.563,1,0.223,79.7,0.8861882205123605,0.16583263327800785,0.3673459410250471,-0.7199412894285753
361,Matias Galarza,MID,Paraguay,Paraguay,4,402,1,0.224,1,0.224,2,0.448,1,0.224,113,25.299,82,18.358,4,0.896,40,8.955,6,1.343,7,1.567,17,3.806,22,4.925,4,0.896,3,0.672,8,1.791,10,2.239,9,2.015,0,0.0,72.57,0.17365933236254302,1.4807463492758108,-1.5676936447828815,3.091114472821366
1058,Pedro Pedro Neto,FWD,Portugal,Portugal,5,401,0,0.0,1,0.224,1,0.224,0,0.0,155,34.788,137,30.748,13,2.918,7,1.571,4,0.898,1,0.224,2,0.449,7,1.571,2,0.449,2,0.449,20,4.489,4,0.898,4,0.898,0,0.0,88.39,-0.8324629670986106,-1.4557379041553506,-1.1045193243311169,-0.19219440083534162
755,José Vozinha,GK,Cabo Verde,Cabo Verde,4,400,0,0.0,0,0.0,0,0.0,0,0.0,166,37.35,117,26.325,0,0.0,0,0.0,1,0.225,0,0.0,0,0.0,41,9.225,0,0.0,0,0.0,1,0.225,0,0.0,3,0.675,0,0.0,70.48,0.9233448453561474,-3.057914633474058,0.34719765525368657,-0.9664998790411562
757,Alberto Diney,DEF,Cabo Verde,Cabo Verde,4,400,0,0.0,0,0.0,4,0.9,2,0.45,195,43.875,158,35.55,0,0.0,17,3.825,5,1.125,40,9.0,11,2.475,29,6.525,12,2.7,12,2.7,4,0.9,2,0.45,0,0.0,0,0.0,81.03,2.7948945827434626,1.2205350207342756,1.4183993624281903,-0.1448972462518706
758,Carlos Pico Lopes,DEF,Cabo Verde,Cabo Verde,4,400,0,0.0,0,0.0,2,0.45,0,0.0,182,40.95,153,34.425,0,0.0,11,2.475,5,1.125,29,6.525,18,4.05,33,7.425,9,2.025,9,2.025,6,1.35,0,0.0,3,0.675,0,0.0,84.07,2.812911316971525,0.3923654399292235,0.6868020671262943,0.21645048733777678
357,Julio Cesar Enciso,FWD,Paraguay,Paraguay,5,399,1,0.226,2,0.451,8,1.805,1,0.226,68,15.338,55,12.406,7,1.579,13,2.932,1,0.226,0,0.0,7,1.579,9,2.03,5,1.128,3,0.677,33,7.444,3,0.677,9,2.03,0,0.0,80.88,-2.8555242350188768,-0.08796997074951694,-1.0651510789557168,0.5528817902226127
367,Alessandro Circati,DEF,Australia,Australia,4,399,0,0.0,0,0.0,3,0.677,0,0.0,221,49.85,177,39.925,1,0.226,16,3.609,8,1.805,23,5.188,10,2.256,32,7.218,15,3.383,14,3.158,8,1.805,5,1.128,4,0.902,0,0.0,80.09,2.8520533515263673,1.7491169196563514,0.9318396138433724,0.11001547687526701
383,Harry James Souttar,DEF,Australia,Australia,4,399,0,0.0,0,0.0,1,0.226,1,0.226,199,44.887,171,38.571,0,0.0,3,0.677,2,0.451,27,6.09,19,4.286,24,5.414,24,5.414,24,5.414,3,0.677,8,1.805,1,0.226,0,0.0,85.93,2.8040491186571046,2.583741306982881,3.4274003008383134,0.17297865706536322
377,Aiden Connor Oneill,MID,Australia,Australia,4,399,0,0.0,0,0.0,2,0.451,0,0.0,172,38.797,142,32.03,8,1.805,12,2.707,3,0.677,15,3.383,6,1.353,12,2.707,2,0.451,2,0.451,10,2.256,2,0.451,8,1.805,0,0.0,82.56,0.21834220836035692,-1.056718666882011,-0.7348586544705674,0.273847926448029
382,Patrick Thomas Beach,GK,Australia,Australia,4,397,0,0.0,0,0.0,0,0.0,0,0.0,122,27.657,79,17.909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,6.348,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64.75,0.23320146283767515,-3.577597560659604,0.917020257990462,-0.6173217412995786
417,Manuel Peter Neuer,GK,Germany,Germany,4,396,0,0.0,0,0.0,0,0.0,0,0.0,129,29.318,118,26.818,0,0.0,0,0.0,0,0.0,1,0.227,0,0.0,29,6.591,0,0.0,0,0.0,0,0.0,0,0.0,2,0.455,0,0.0,91.47,0.3773206796231522,-3.337715599439185,0.6496153874480783,-0.7987464053626925
23,Jesús Daniel Gallardo,DEF,Mexico,Mexico,5,395,0,0.0,0,0.0,4,0.911,0,0.0,167,38.051,140,31.899,19,4.329,8,1.823,6,1.367,23,5.241,13,2.962,26,5.924,8,1.823,8,1.823,9,2.051,7,1.595,3,0.684,0,0.0,83.83,1.5394269286234705,0.8576777265717163,-0.16773967124334854,0.7187624993188959
917,Alexander Sorloth,FWD,Norway,Norway,5,395,0,0.0,0,0.0,5,1.139,0,0.0,110,25.063,88,20.051,5,1.139,8,1.823,2,0.456,3,0.684,2,0.456,5,1.139,15,3.418,14,3.19,14,3.19,6,1.367,2,0.456,2,0.456,80.0,-0.9180818644290517,0.155642923838953,2.3053852231089573,0.37463393693836844
521,Bart Verbruggen,GK,Netherlands,Netherlands,4,394,0,0.0,0,0.0,0,0.0,0,0.0,123,28.096,89,20.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,4.797,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72.36,0.018203224006789212,-3.6067158848407845,0.8925028913158926,-0.672579430191637
524,Virgil Van Dijk,DEF,Netherlands,Netherlands,4,394,1,0.228,0,0.0,2,0.457,2,0.457,347,79.264,330,75.381,0,0.0,3,0.685,11,2.513,26,5.939,4,0.914,23,5.254,15,3.426,14,3.198,3,0.685,2,0.457,2,0.457,0,0.0,95.1,3.419653132587471,1.8196028900079881,0.7450287731038123,-3.2553822778269197
526,Paul Jan-Paul Van Hecke,DEF,Netherlands,Netherlands,4,394,1,0.228,0,0.0,3,0.685,2,0.457,360,82.234,335,76.523,1,0.228,14,3.198,3,0.685,21,4.797,9,2.056,25,5.711,18,4.112,18,4.112,3,0.685,4,0.914,2,0.457,0,0.0,93.06,3.0231519806871763,2.5516497837300234,1.1009763790276363,-2.282598165279604
542,Denzel Justus Morris Dumfries,DEF,Netherlands,Netherlands,4,394,0,0.0,2,0.457,5,1.142,2,0.457,179,40.888,147,33.579,17,3.883,8,1.827,0,0.0,11,2.513,11,2.513,12,2.741,12,2.741,12,2.741,7,1.599,6,1.371,3,0.685,1,0.228,82.12,-0.5648909015215609,1.1192077619540823,0.46020413477004785,-0.4390152904017904
844,Bradley Jean-Manuel Essolisa Barcola,FWD,France,France,8,394,3,0.685,0,0.0,10,2.284,5,1.142,117,26.726,106,24.213,7,1.599,17,3.883,4,0.914,3,0.685,9,2.056,9,2.056,7,1.599,7,1.599,30,6.853,5,1.142,1,0.228,1,0.228,90.6,-2.474077293215428,1.5839137717745602,-0.047377348585510716,-0.19794762374454372
369,Jordan Jacob Bos,DEF,Australia,Australia,4,392,0,0.0,0,0.0,5,1.148,2,0.459,107,24.566,94,21.582,8,1.837,11,2.526,2,0.459,5,1.148,7,1.607,9,2.066,7,1.607,7,1.607,19,4.362,4,0.918,4,0.918,0,0.0,87.85,-1.0094927284674196,-0.2653231061858493,0.3122652148165923,0.6331670862589039
655,Abdelaziz Moustafa Ramy Rabia,DEF,Egypt,Egypt,5,391,0,0.0,0,0.0,1,0.23,1,0.23,244,56.164,224,51.56,0,0.0,15,3.453,5,1.151,24,5.524,10,2.302,21,4.834,14,3.223,14,3.223,8,1.841,3,0.691,2,0.46,0,0.0,91.8,2.6731301319522447,1.335531280346016,1.031296417923177,-0.586182204093629
1151,Bukayo Ayoyinka Saka,FWD,England,England,7,387,3,0.698,3,0.698,13,3.023,7,1.628,101,23.488,81,18.837,23,5.349,16,3.721,0,0.0,1,0.233,10,2.326,12,2.791,1,0.233,1,0.233,21,4.884,4,0.93,9,2.093,4,0.93,80.2,-5.281876393403039,1.9832874718546363,-1.8991792873420874,-0.8765080164941287
631,Kevin De Bruyne,MID,Belgium,Belgium,5,386,1,0.233,0,0.0,20,4.663,5,1.166,185,43.135,153,35.674,21,4.896,10,2.332,0,0.0,1,0.233,6,1.399,5,1.166,4,0.933,4,0.933,13,3.031,2,0.466,4,0.933,0,0.0,82.7,-2.9866158341096534,0.8210496494817601,-0.956036217723385,-1.421134754085017
989,Alexander Schlager,GK,Austria,Austria,4,386,0,0.0,0,0.0,0,0.0,0,0.0,123,28.679,106,24.715,0,0.0,0,0.0,1,0.233,2,0.466,0,0.0,19,4.43,0,0.0,0,0.0,0,0.0,0,0.0,1,0.233,0,0.0,86.18,0.13627291522205007,-3.4070103457286023,0.7261303561733963,-0.7589827014737035
994,Nicolas Seiwald,MID,Austria,Austria,4,386,0,0.0,1,0.233,3,0.699,0,0.0,153,35.674,141,32.876,3,0.699,18,4.197,3,0.699,7,1.632,5,1.166,15,3.497,3,0.699,3,0.699,3,0.699,1,0.233,1,0.233,0,0.0,92.16,0.46961522354685464,-1.3085025660322638,-0.29530005905733087,-0.14510057863764153
997,Marcel Sabitzer,MID,Austria,Austria,4,386,1,0.233,0,0.0,5,1.166,2,0.466,126,29.378,94,21.917,30,6.995,11,2.565,1,0.233,4,0.933,5,1.166,6,1.399,1,0.233,1,0.233,6,1.399,2,0.466,3,0.699,1,0.233,74.6,-1.9491418078003147,-1.084950543052714,-0.9039102290686102,0.039147543418856186
1008,Konrad Laimer,MID,Austria,Austria,4,386,0,0.0,0,0.0,1,0.233,0,0.0,150,34.974,130,30.311,7,1.632,20,4.663,5,1.166,2,0.466,8,1.865,14,3.264,0,0.0,0,0.0,7,1.632,6,1.399,3,0.699,3,0.699,86.67,-0.06949629807111748,-0.9044487772378285,-0.7723582925768544,1.2226249518377035
108,Luc De Fougerolles,DEF,Canada,Canada,5,385,0,0.0,0,0.0,3,0.701,1,0.234,191,44.649,170,39.74,1,0.234,12,2.805,4,0.935,30,7.013,6,1.403,43,10.052,19,4.442,17,3.974,8,1.87,8,1.87,8,1.87,0,0.0,89.01,2.7786528714900633,2.629737459639159,1.8704694830410646,0.1891094094126212
240,Ayyoub Bouaddi,MID,Morocco,Morocco,5,384,0,0.0,0,0.0,3,0.703,0,0.0,264,61.875,237,55.547,0,0.0,18,4.219,8,1.875,6,1.406,10,2.344,18,4.219,2,0.469,2,0.469,14,3.281,3,0.703,6,1.406,0,0.0,89.77,1.6470994348381562,0.07266635570726501,-1.906977192170323,-0.2866766315643226
245,Ismael Saibari,MID,Morocco,Morocco,5,384,3,0.703,0,0.0,10,2.344,3,0.703,95,22.266,80,18.75,7,1.641,11,2.578,1,0.234,3,0.703,3,0.703,7,1.641,7,1.641,6,1.406,11,2.578,8,1.875,3,0.703,3,0.703,84.21,-3.0349618858958896,0.7909807745699649,1.222205536967306,-0.14052929650348403
1129,Jhon Adolfo Arias,MID,Colombia,Colombia,5,384,1,0.234,0,0.0,9,2.109,4,0.938,240,56.25,227,53.203,6,1.406,23,5.391,3,0.703,2,0.469,8,1.875,18,4.219,2,0.469,1,0.234,21,4.922,5,1.172,2,0.469,0,0.0,94.58,-0.4394295533859649,0.8282114351418323,-1.937624484843699,-0.5996622604287012
3,César Jasib Montes,DEF,Mexico,Mexico,4,383,0,0.0,0,0.0,1,0.235,1,0.235,170,39.948,156,36.658,2,0.47,3,0.705,1,0.235,31,7.285,4,0.94,18,4.23,10,2.35,10,2.35,1,0.235,4,0.94,3,0.705,0,0.0,91.76,1.5797285702082917,-0.22538934225892884,1.8290714988748518,-0.6047428096351317
