player_id,player_name,position,team,nationality,matches,minutes,total_goals,goals_p90,total_assists,assists_p90,total_shots,shots_p90,total_shots_on_target,shots_on_target_p90,total_passes,passes_p90,total_accurate_passes,accurate_passes_p90,total_crosses,crosses_p90,total_tackles,tackles_p90,total_interceptions,interceptions_p90,total_clearances,clearances_p90,total_blocks,blocks_p90,total_recoveries,recoveries_p90,total_duels_won,duels_won_p90,total_aerial_duels_won,aerial_duels_won_p90,total_dribbles_attempted,dribbles_attempted_p90,total_fouls_committed,fouls_committed_p90,total_fouls_won,fouls_won_p90,total_offsides,offsides_p90,pass_accuracy_pct
606,Elias Saad,FWD,Tunisia,Tunisia,2,162,0,0.0,0,0.0,1,0.556,0,0.0,29,16.111,22,12.222,2,1.111,1,0.556,0,0.0,0,0.0,1,0.556,2,1.111,0,0.0,0,0.0,3,1.667,1,0.556,3,1.667,1,0.556,75.86
49,Jayden Oswin Adams,MID,South Africa,South Africa,3,161,0,0.0,0,0.0,0,0.0,0,0.0,44,24.596,40,22.36,0,0.0,3,1.677,0,0.0,3,1.677,5,2.795,2,1.118,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90.91
410,Ferdi Erenay Kadioglu,DEF,Türkiye,Türkiye,2,161,0,0.0,0,0.0,1,0.559,0,0.0,175,97.826,161,90.0,4,2.236,4,2.236,3,1.677,7,3.913,1,0.559,8,4.472,1,0.559,1,0.559,6,3.354,0,0.0,3,1.677,0,0.0,92.0
1091,Edo Kayembe Kayembe,MID,Congo DR,Congo DR,3,160,0,0.0,0,0.0,2,1.125,1,0.562,41,23.062,35,19.688,2,1.125,10,5.625,2,1.125,1,0.562,1,0.562,7,3.938,1,0.562,1,0.562,4,2.25,5,2.812,3,1.688,0,0.0,85.37
65,Taeseok Lee,DEF,Korea Republic,South Korea,2,159,0,0.0,0,0.0,0,0.0,0,0.0,45,25.472,39,22.075,9,5.094,5,2.83,0,0.0,4,2.264,2,1.132,6,3.396,3,1.698,3,1.698,2,1.132,3,1.698,1,0.566,0,0.0,86.67
874,Edouard Osoque Mendy,GK,Senegal,Senegal,2,159,0,0.0,0,0.0,0,0.0,0,0.0,60,33.962,49,27.736,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,6.226,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81.67
1050,Bernardo Bernardo Silva,MID,Portugal,Portugal,4,159,0,0.0,0,0.0,1,0.566,0,0.0,59,33.396,55,31.132,0,0.0,3,1.698,2,1.132,2,1.132,2,1.132,3,1.698,0,0.0,0,0.0,2,1.132,3,1.698,0,0.0,0,0.0,93.22
1196,Petar Musa,FWD,Croatia,Croatia,2,158,1,0.57,0,0.0,1,0.57,1,0.57,11,6.266,7,3.987,0,0.0,5,2.848,0,0.0,1,0.57,0,0.0,2,1.139,5,2.848,5,2.848,1,0.57,1,0.57,1,0.57,0,0.0,63.64
63,Hee Chan Hwang,MID,Korea Republic,South Korea,3,157,0,0.0,0,0.0,1,0.573,0,0.0,47,26.943,40,22.93,1,0.573,3,1.72,0,0.0,2,1.146,1,0.573,2,1.146,0,0.0,0,0.0,7,4.013,1,0.573,2,1.146,0,0.0,85.11
968,Ramiz Larbi Zerrouki,MID,Algeria,Algeria,3,157,0,0.0,0,0.0,0,0.0,0,0.0,105,60.191,97,55.605,0,0.0,3,1.72,3,1.72,4,2.293,4,2.293,7,4.013,2,1.146,2,1.146,0,0.0,4,2.293,0,0.0,0,0.0,92.38
202,Michel Aebischer,MID,Switzerland,Switzerland,4,156,0,0.0,0,0.0,2,1.154,1,0.577,76,43.846,66,38.077,6,3.462,6,3.462,2,1.154,5,2.885,2,1.154,8,4.615,0,0.0,0,0.0,3,1.731,3,1.731,2,1.154,0,0.0,86.84
888,Tahseen Abd Zaid Zaid,DEF,Iraq,Iraq,2,156,0,0.0,0,0.0,2,1.154,0,0.0,64,36.923,53,30.577,0,0.0,3,1.731,3,1.731,8,4.615,4,2.308,7,4.038,2,1.154,1,0.577,1,0.577,3,1.731,2,1.154,0,0.0,82.81
238,Sofyan Amrabat,MID,Morocco,Morocco,3,156,0,0.0,0,0.0,0,0.0,0,0.0,106,61.154,98,56.538,0,0.0,9,5.192,1,0.577,2,1.154,5,2.885,5,2.885,1,0.577,1,0.577,1,0.577,4,2.308,2,1.154,0,0.0,92.45
396,Orkun Kokcu,MID,Türkiye,Türkiye,3,155,0,0.0,0,0.0,3,1.742,0,0.0,85,49.355,60,34.839,6,3.484,10,5.806,2,1.161,3,1.742,4,2.323,4,2.323,0,0.0,0,0.0,5,2.903,2,1.161,4,2.323,0,0.0,70.59
176,Fathy Ahmed Fathy,MID,Qatar,Qatar,3,154,0,0.0,0,0.0,0,0.0,0,0.0,65,37.987,59,34.481,0,0.0,6,3.506,3,1.753,3,1.753,11,6.429,8,4.675,0,0.0,0,0.0,0,0.0,2,1.169,1,0.584,0,0.0,90.77
1004,Phillip Mwene,DEF,Austria,Austria,2,154,0,0.0,0,0.0,1,0.584,0,0.0,64,37.403,56,32.727,6,3.506,1,0.584,2,1.169,4,2.338,4,2.338,8,4.675,1,0.584,1,0.584,1,0.584,1,0.584,1,0.584,0,0.0,87.5
81,Tomáš Holes,DEF,Czechia,Czechia,2,154,0,0.0,0,0.0,0,0.0,0,0.0,66,38.571,55,32.143,0,0.0,4,2.338,2,1.169,6,3.506,9,5.26,12,7.013,1,0.584,1,0.584,2,1.169,2,1.169,2,1.169,0,0.0,83.33
442,Deniz Undav,FWD,Germany,Germany,4,153,3,1.765,2,1.176,6,3.529,4,2.353,31,18.235,23,13.529,2,1.176,2,1.176,0,0.0,0,0.0,0,0.0,0,0.0,1,0.588,0,0.0,1,0.588,3,1.765,0,0.0,0,0.0,74.19
548,Yukinari Sugawara,DEF,Japan,Japan,4,153,0,0.0,0,0.0,2,1.176,2,1.176,73,42.941,52,30.588,5,2.941,3,1.765,0,0.0,13,7.647,2,1.176,5,2.941,5,2.941,5,2.941,1,0.588,3,1.765,1,0.588,0,0.0,71.23
169,Mohamed Ayoub Aloui,DEF,Qatar,Qatar,2,152,0,0.0,0,0.0,0,0.0,0,0.0,28,16.579,11,6.513,1,0.592,7,4.145,2,1.184,11,6.513,8,4.737,5,2.961,2,1.184,2,1.184,1,0.592,1,0.592,0,0.0,0,0.0,39.29
611,Rani Khedira,MID,Tunisia,Tunisia,3,152,0,0.0,0,0.0,1,0.592,0,0.0,30,17.763,25,14.803,1,0.592,4,2.368,1,0.592,2,1.184,4,2.368,4,2.368,0,0.0,0,0.0,0,0.0,3,1.776,0,0.0,0,0.0,83.33
783,Mohammed Ali Lajami,DEF,Saudi Arabia,Saudi Arabia,3,152,0,0.0,0,0.0,0,0.0,0,0.0,68,40.263,56,33.158,0,0.0,7,4.145,3,1.776,16,9.474,11,6.513,16,9.474,4,2.368,4,2.368,2,1.184,0,0.0,2,1.184,0,0.0,82.35
196,Ardon Jashari,MID,Switzerland,Switzerland,3,150,0,0.0,0,0.0,2,1.2,0,0.0,30,18.0,25,15.0,1,0.6,3,1.8,0,0.0,1,0.6,0,0.0,1,0.6,1,0.6,1,0.6,2,1.2,2,1.2,1,0.6,0,0.0,83.33
879,Habib Mbacke Diarra,MID,Senegal,Senegal,3,150,2,1.2,0,0.0,4,2.4,2,1.2,54,32.4,52,31.2,1,0.6,5,3.0,1,0.6,3,1.8,4,2.4,5,3.0,1,0.6,1,0.6,3,1.8,2,1.2,2,1.2,0,0.0,96.3
1124,Richard Rios,MID,Colombia,Colombia,5,150,0,0.0,0,0.0,5,3.0,1,0.6,56,33.6,47,28.2,2,1.2,16,9.6,2,1.2,1,0.6,4,2.4,11,6.6,2,1.2,2,1.2,6,3.6,10,6.0,4,2.4,0,0.0,83.93
230,MARTINELLIGabriel Gabriel,FWD,Brazil,Brazil,4,150,1,0.6,0,0.0,2,1.2,1,0.6,65,39.0,59,35.4,3,1.8,0,0.0,2,1.2,2,1.2,4,2.4,5,3.0,0,0.0,0,0.0,4,2.4,4,2.4,3,1.8,0,0.0,90.77
112,Ismaël Kenneth Jordan Kone,MID,Canada,Canada,2,149,0,0.0,0,0.0,2,1.208,0,0.0,108,65.235,93,56.174,2,1.208,8,4.832,1,0.604,2,1.208,3,1.812,7,4.228,2,1.208,2,1.208,4,2.416,1,0.604,3,1.812,0,0.0,86.11
359,Gabriel Avalos,FWD,Paraguay,Paraguay,4,149,0,0.0,0,0.0,1,0.604,0,0.0,23,13.893,12,7.248,0,0.0,3,1.812,0,0.0,2,1.208,3,1.812,3,1.812,8,4.832,8,4.832,0,0.0,1,0.604,2,1.208,0,0.0,52.17
1073,Nathanaël Mbuku,MID,Congo DR,Congo DR,3,148,0,0.0,0,0.0,3,1.824,2,1.216,45,27.365,35,21.284,14,8.514,6,3.649,0,0.0,1,0.608,1,0.608,2,1.216,0,0.0,0,0.0,12,7.297,4,2.432,8,4.865,0,0.0,77.78
1075,Kibambe Brian Cipenga,FWD,Congo DR,Congo DR,2,148,1,0.608,0,0.0,6,3.649,1,0.608,47,28.581,28,17.027,11,6.689,7,4.257,1,0.608,0,0.0,1,0.608,3,1.824,1,0.608,1,0.608,19,11.554,2,1.216,1,0.608,1,0.608,59.57
296,Che Sac Everton Fred Adams,FWD,Scotland,Scotland,3,147,0,0.0,0,0.0,1,0.612,1,0.612,19,11.633,12,7.347,0,0.0,3,1.837,1,0.612,0,0.0,0,0.0,3,1.837,6,3.673,5,3.061,0,0.0,4,2.449,2,1.224,0,0.0,63.16
102,Alexandr Sojka,MID,Czechia,Czechia,3,146,0,0.0,1,0.616,0,0.0,0,0.0,65,40.068,52,32.055,5,3.082,4,2.466,1,0.616,4,2.466,6,3.699,5,3.082,1,0.616,1,0.616,4,2.466,0,0.0,2,1.233,0,0.0,80.0
100,Tomáš Soucek,MID,Czechia,Czechia,3,142,0,0.0,0,0.0,1,0.634,0,0.0,44,27.887,35,22.183,0,0.0,4,2.535,0,0.0,5,3.169,2,1.268,2,1.268,4,2.535,4,2.535,0,0.0,3,1.901,1,0.634,2,1.268,79.55
1042,SEMEDONélson Nelson,DEF,Portugal,Portugal,4,142,0,0.0,0,0.0,0,0.0,0,0.0,91,57.676,84,53.239,5,3.169,1,0.634,4,2.535,5,3.169,1,0.634,8,5.07,1,0.634,1,0.634,7,4.437,2,1.268,2,1.268,0,0.0,92.31
1203,Abdul Fatawu Fatawu,FWD,Ghana,Ghana,4,142,0,0.0,0,0.0,3,1.901,0,0.0,22,13.944,18,11.408,7,4.437,3,1.901,0,0.0,1,0.634,4,2.535,5,3.169,0,0.0,0,0.0,22,13.944,1,0.634,7,4.437,0,0.0,81.82
174,Hussain Sultan,DEF,Qatar,Qatar,2,142,0,0.0,0,0.0,0,0.0,0,0.0,42,26.62,33,20.915,3,1.901,4,2.535,1,0.634,8,5.07,7,4.437,4,2.535,0,0.0,0,0.0,0,0.0,2,1.268,0,0.0,0,0.0,78.57
761,Eduardo Jovane,MID,Cabo Verde,Cabo Verde,2,141,0,0.0,0,0.0,2,1.277,0,0.0,34,21.702,27,17.234,1,0.638,6,3.83,2,1.277,1,0.638,2,1.277,7,4.468,0,0.0,0,0.0,4,2.553,1,0.638,2,1.277,0,0.0,79.41
725,Ryan Jared Thomas,MID,New Zealand,New Zealand,3,141,0,0.0,0,0.0,0,0.0,0,0.0,25,15.957,18,11.489,1,0.638,6,3.83,0,0.0,1,0.638,3,1.915,5,3.191,2,1.277,2,1.277,0,0.0,3,1.915,3,1.915,0,0.0,72.0
1027,Nayef Ahmad Mahmoud Almardi,FWD,Jordan,Jordan,3,141,0,0.0,0,0.0,1,0.638,1,0.638,39,24.894,32,20.426,7,4.468,4,2.553,0,0.0,0,0.0,2,1.277,0,0.0,0,0.0,0,0.0,7,4.468,4,2.553,2,1.277,0,0.0,82.05
406,Ismailİsma Yuksek,MID,Türkiye,Türkiye,2,140,0,0.0,0,0.0,5,3.214,0,0.0,111,71.357,104,66.857,1,0.643,13,8.357,4,2.571,7,4.5,5,3.214,18,11.571,2,1.286,2,1.286,5,3.214,2,1.286,0,0.0,0,0.0,93.69
806,Waheeb Mohammed Abu Alshamat,DEF,Saudi Arabia,Saudi Arabia,3,140,0,0.0,0,0.0,1,0.643,1,0.643,64,41.143,51,32.786,3,1.929,6,3.857,0,0.0,6,3.857,8,5.143,3,1.929,1,0.643,1,0.643,1,0.643,2,1.286,1,0.643,0,0.0,79.69
896,Hasan Hachim Jalal Hassan,GK,Iraq,Iraq,2,140,0,0.0,0,0.0,0,0.0,0,0.0,51,32.786,33,21.214,0,0.0,0,0.0,0,0.0,2,1.286,0,0.0,11,7.071,0,0.0,0,0.0,0,0.0,0,0.0,1,0.643,0,0.0,64.71
1165,Eberechi Oluchi Eze,MID,England,England,4,140,0,0.0,0,0.0,4,2.571,0,0.0,81,52.071,75,48.214,1,0.643,0,0.0,0,0.0,2,1.286,1,0.643,0,0.0,1,0.643,1,0.643,7,4.5,1,0.643,3,1.929,0,0.0,92.59
588,Jesper Kewe Karlstrom,MID,Sweden,Sweden,2,139,0,0.0,0,0.0,1,0.647,0,0.0,37,23.957,31,20.072,0,0.0,6,3.885,2,1.295,7,4.532,2,1.295,9,5.827,3,1.942,3,1.942,2,1.295,3,1.942,0,0.0,0,0.0,83.78
1066,Francisco Francisco Conceicao,FWD,Portugal,Portugal,4,139,0,0.0,0,0.0,2,1.295,0,0.0,73,47.266,65,42.086,5,3.237,3,1.942,0,0.0,1,0.647,3,1.942,3,1.942,0,0.0,0,0.0,13,8.417,1,0.647,2,1.295,1,0.647,89.04
1002,Saša Kalajdzic,FWD,Austria,Austria,3,136,1,0.662,0,0.0,4,2.647,1,0.662,24,15.882,16,10.588,1,0.662,1,0.662,0,0.0,0,0.0,0,0.0,2,1.324,1,0.662,1,0.662,3,1.985,2,1.324,2,1.324,0,0.0,66.67
1185,Mario Pasalic,MID,Croatia,Croatia,4,135,0,0.0,0,0.0,4,2.667,1,0.667,50,33.333,45,30.0,0,0.0,7,4.667,1,0.667,1,0.667,4,2.667,4,2.667,2,1.333,2,1.333,1,0.667,2,1.333,0,0.0,1,0.667,90.0
1095,Khojiakbar Alijonov,DEF,Uzbekistan,Uzbekistan,2,135,0,0.0,0,0.0,0,0.0,0,0.0,41,27.333,27,18.0,4,2.667,10,6.667,2,1.333,2,1.333,7,4.667,8,5.333,0,0.0,0,0.0,7,4.667,2,1.333,1,0.667,0,0.0,65.85
70,Hyeongyu Oh,FWD,Korea Republic,South Korea,3,134,1,0.672,0,0.0,4,2.687,2,1.343,22,14.776,15,10.075,1,0.672,2,1.343,0,0.0,0,0.0,1,0.672,1,0.672,5,3.358,5,3.358,5,3.358,0,0.0,1,0.672,0,0.0,68.18
678,Saleh Hardani,DEF,IR Iran,IR Iran,2,134,0,0.0,0,0.0,0,0.0,0,0.0,29,19.478,21,14.104,1,0.672,6,4.03,3,2.015,4,2.687,5,3.358,8,5.373,0,0.0,0,0.0,1,0.672,0,0.0,2,1.343,0,0.0,72.41
771,Johnson Willy,MID,Cabo Verde,Cabo Verde,3,133,0,0.0,0,0.0,3,2.03,0,0.0,33,22.331,30,20.301,2,1.353,4,2.707,1,0.677,6,4.06,8,5.414,7,4.737,2,1.353,2,1.353,9,6.09,4,2.707,2,1.353,0,0.0,90.91
98,Jaroslav Zeleny,DEF,Czechia,Czechia,2,131,0,0.0,0,0.0,1,0.687,0,0.0,47,32.29,35,24.046,2,1.374,2,1.374,2,1.374,4,2.748,3,2.061,4,2.748,1,0.687,1,0.687,4,2.748,0,0.0,2,1.374,0,0.0,74.47
609,Ismael Seifallah Gharbi,MID,Tunisia,Tunisia,3,131,0,0.0,0,0.0,3,2.061,0,0.0,36,24.733,35,24.046,1,0.687,6,4.122,0,0.0,3,2.061,3,2.061,1,0.687,0,0.0,0,0.0,5,3.435,0,0.0,2,1.374,0,0.0,97.22
914,Leo Skiri Ostigard,DEF,Norway,Norway,4,131,1,0.687,0,0.0,3,2.061,1,0.687,84,57.71,69,47.405,0,0.0,4,2.748,1,0.687,6,4.122,2,1.374,7,4.809,5,3.435,5,3.435,1,0.687,2,1.374,1,0.687,0,0.0,82.14
219,Raphael Raphinha,FWD,Brazil,Brazil,2,130,0,0.0,0,0.0,3,2.077,2,1.385,44,30.462,30,20.769,10,6.923,6,4.154,0,0.0,0,0.0,3,2.077,1,0.692,2,1.385,2,1.385,6,4.154,1,0.692,2,1.385,2,1.385,68.18
582,Erik Benjamin Nygren,MID,Sweden,Sweden,4,130,0,0.0,0,0.0,1,0.692,0,0.0,50,34.615,46,31.846,6,4.154,3,2.077,2,1.385,0,0.0,2,1.385,2,1.385,2,1.385,2,1.385,2,1.385,3,2.077,0,0.0,0,0.0,92.0
901,Jasim Elaibi Ali Jasim,FWD,Iraq,Iraq,2,130,0,0.0,0,0.0,4,2.769,1,0.692,36,24.923,29,20.077,5,3.462,6,4.154,1,0.692,3,2.077,2,1.385,3,2.077,0,0.0,0,0.0,3,2.077,1,0.692,0,0.0,0,0.0,80.56
895,Ihab Ahmed Ahmed,FWD,Iraq,Iraq,3,130,0,0.0,0,0.0,0,0.0,0,0.0,16,11.077,13,9.0,1,0.692,4,2.769,0,0.0,1,0.692,1,0.692,1,0.692,1,0.692,1,0.692,0,0.0,0,0.0,1,0.692,0,0.0,81.25
179,Omer Assim Madibo,MID,Qatar,Qatar,2,129,0,0.0,0,0.0,0,0.0,0,0.0,33,23.023,27,18.837,0,0.0,5,3.488,0,0.0,6,4.186,9,6.279,6,4.186,0,0.0,0,0.0,2,1.395,2,1.395,1,0.698,0,0.0,81.82
1218,Kamal Deen Sulemana,FWD,Ghana,Ghana,2,129,0,0.0,0,0.0,1,0.698,0,0.0,31,21.628,27,18.837,4,2.791,5,3.488,1,0.698,1,0.698,1,0.698,4,2.791,0,0.0,0,0.0,11,7.674,2,1.395,1,0.698,1,0.698,87.1
127,Niko Kristian Sigur,DEF,Canada,Canada,3,129,0,0.0,0,0.0,1,0.698,0,0.0,64,44.651,52,36.279,4,2.791,3,2.093,2,1.395,4,2.791,3,2.093,5,3.488,2,1.395,2,1.395,1,0.698,5,3.488,1,0.698,0,0.0,81.25
550,Kou Itakura,DEF,Japan,Japan,2,129,0,0.0,0,0.0,0,0.0,0,0.0,110,76.744,107,74.651,0,0.0,1,0.698,1,0.698,13,9.07,0,0.0,8,5.581,6,4.186,6,4.186,0,0.0,1,0.698,0,0.0,0,0.0,97.27
1215,Inaki Williams,FWD,Ghana,Ghana,2,128,0,0.0,0,0.0,3,2.109,0,0.0,23,16.172,15,10.547,4,2.812,2,1.406,1,0.703,0,0.0,1,0.703,1,0.703,0,0.0,0,0.0,2,1.406,2,1.406,1,0.703,1,0.703,65.22
170,Elamin Homam,DEF,Qatar,Qatar,2,127,0,0.0,0,0.0,1,0.709,0,0.0,33,23.386,25,17.717,3,2.126,5,3.543,1,0.709,5,3.543,7,4.961,4,2.835,1,0.709,1,0.709,1,0.709,4,2.835,0,0.0,0,0.0,75.76
662,Yousry Fouad Haissem Hassan,FWD,Egypt,Egypt,2,127,0,0.0,1,0.709,1,0.709,0,0.0,41,29.055,35,24.803,9,6.378,3,2.126,0,0.0,1,0.709,1,0.709,2,1.417,1,0.709,1,0.709,18,12.756,2,1.417,2,1.417,0,0.0,85.37
387,Nishan Matthew Velupillay,FWD,Australia,Australia,2,125,0,0.0,0,0.0,0,0.0,0,0.0,12,8.64,6,4.32,0,0.0,4,2.88,1,0.72,0,0.0,2,1.44,2,1.44,1,0.72,1,0.72,3,2.16,1,0.72,0,0.0,0,0.0,50.0
834,Malo Arthur Gusto,DEF,France,France,5,125,0,0.0,0,0.0,0,0.0,0,0.0,76,54.72,69,49.68,3,2.16,14,10.08,2,1.44,3,2.16,6,4.32,6,4.32,1,0.72,0,0.0,2,1.44,4,2.88,2,1.44,0,0.0,90.79
1101,Odiljon Xamrobekov,MID,Uzbekistan,Uzbekistan,2,125,0,0.0,0,0.0,1,0.72,0,0.0,43,30.96,38,27.36,0,0.0,2,1.44,1,0.72,0,0.0,1,0.72,2,1.44,0,0.0,0,0.0,0,0.0,1,0.72,1,0.72,0,0.0,88.37
1111,Azizjon Ganiev,MID,Uzbekistan,Uzbekistan,2,125,0,0.0,0,0.0,1,0.72,0,0.0,59,42.48,48,34.56,6,4.32,11,7.92,0,0.0,1,0.72,1,0.72,5,3.6,0,0.0,0,0.0,2,1.44,2,1.44,1,0.72,0,0.0,81.36
95,Lukáš Provod,MID,Czechia,Czechia,3,124,0,0.0,0,0.0,1,0.726,0,0.0,48,34.839,37,26.855,2,1.452,6,4.355,0,0.0,4,2.903,2,1.452,4,2.903,3,2.177,2,1.452,4,2.903,2,1.452,1,0.726,1,0.726,77.08
1138,Juan Fernando Quintero,MID,Colombia,Colombia,4,124,0,0.0,1,0.726,4,2.903,0,0.0,89,64.597,74,53.71,12,8.71,0,0.0,1,0.726,0,0.0,0,0.0,1,0.726,1,0.726,1,0.726,1,0.726,0,0.0,1,0.726,0,0.0,83.15
309,Mc,MID,Scotland,Scotland,3,123,0,0.0,0,0.0,1,0.732,0,0.0,63,46.098,56,40.976,2,1.463,9,6.585,1,0.732,3,2.195,4,2.927,3,2.195,1,0.732,0,0.0,7,5.122,1,0.732,1,0.732,0,0.0,88.89
505,Kevin Jose Rodriguez,FWD,Ecuador,Ecuador,4,123,0,0.0,0,0.0,6,4.39,1,0.732,27,19.756,23,16.829,1,0.732,1,0.732,0,0.0,1,0.732,3,2.195,3,2.195,8,5.854,7,5.122,4,2.927,3,2.195,2,1.463,0,0.0,85.19
276,Lenny Alvin Pico Joseph,FWD,Haiti,Haiti,3,122,0,0.0,0,0.0,2,1.475,0,0.0,20,14.754,13,9.59,0,0.0,3,2.213,0,0.0,0,0.0,2,1.475,1,0.738,5,3.689,2,1.475,12,8.852,6,4.426,1,0.738,0,0.0,65.0
540,Teun Koopmeiners,MID,Netherlands,Netherlands,4,122,0,0.0,0,0.0,2,1.475,0,0.0,63,46.475,54,39.836,4,2.951,10,7.377,0,0.0,5,3.689,2,1.475,6,4.426,2,1.475,2,1.475,0,0.0,3,2.213,0,0.0,0,0.0,85.71
902,Hussein Ghadhban Aymen,FWD,Iraq,Iraq,2,122,1,0.738,0,0.0,3,2.213,1,0.738,16,11.803,12,8.852,0,0.0,0,0.0,0,0.0,1,0.738,2,1.475,2,1.475,11,8.115,11,8.115,0,0.0,2,1.475,1,0.738,0,0.0,75.0
745,Nicholas Williams,FWD,Spain,Spain,6,121,0,0.0,1,0.744,4,2.975,2,1.488,50,37.19,45,33.471,9,6.694,0,0.0,1,0.744,2,1.488,6,4.463,7,5.207,2,1.488,2,1.488,13,9.669,2,1.488,1,0.744,1,0.744,90.0
227,Felipe Endrick,FWD,Brazil,Brazil,4,121,0,0.0,0,0.0,3,2.231,0,0.0,20,14.876,16,11.901,1,0.744,4,2.975,0,0.0,0,0.0,6,4.463,2,1.488,2,1.488,1,0.744,3,2.231,1,0.744,1,0.744,1,0.744,80.0
871,Iliman Cheikh Baroy Ndiaye,FWD,Senegal,Senegal,3,120,1,0.75,1,0.75,3,2.25,2,1.5,59,44.25,53,39.75,2,1.5,2,1.5,3,2.25,0,0.0,2,1.5,3,2.25,0,0.0,0,0.0,12,9.0,2,1.5,1,0.75,0,0.0,89.83
62,Jae Sung Lee,MID,Korea Republic,South Korea,2,119,0,0.0,0,0.0,2,1.513,1,0.756,59,44.622,46,34.79,1,0.756,6,4.538,0,0.0,1,0.756,5,3.782,5,3.782,1,0.756,1,0.756,0,0.0,1,0.756,4,3.025,1,0.756,77.97
908,Ismael Khaleel Zaid Ismael,MID,Iraq,Iraq,2,119,0,0.0,0,0.0,0,0.0,0,0.0,71,53.697,63,47.647,0,0.0,12,9.076,1,0.756,1,0.756,1,0.756,10,7.563,3,2.269,3,2.269,1,0.756,2,1.513,0,0.0,0,0.0,88.73
403,Evren Eren Elmali,DEF,Türkiye,Türkiye,2,118,0,0.0,1,0.763,0,0.0,0,0.0,59,45.0,52,39.661,4,3.051,4,3.051,0,0.0,3,2.288,6,4.576,7,5.339,0,0.0,0,0.0,4,3.051,2,1.525,1,0.763,0,0.0,88.14
928,Kristian Thorstvedt,MID,Norway,Norway,2,117,0,0.0,0,0.0,3,2.308,1,0.769,24,18.462,19,14.615,0,0.0,4,3.077,0,0.0,3,2.308,0,0.0,0,0.0,2,1.538,1,0.769,3,2.308,2,1.538,1,0.769,0,0.0,79.17
1103,Oston Urunov,MID,Uzbekistan,Uzbekistan,2,117,0,0.0,0,0.0,0,0.0,0,0.0,10,7.692,8,6.154,0,0.0,0,0.0,0,0.0,0,0.0,1,0.769,1,0.769,0,0.0,0,0.0,2,1.538,0,0.0,0,0.0,0,0.0,80.0
850,Warren Marie Jean-Pierre Zaire-Emery,MID,France,France,2,117,0,0.0,0,0.0,1,0.769,0,0.0,70,53.846,66,50.769,1,0.769,4,3.077,2,1.538,0,0.0,2,1.538,3,2.308,1,0.769,1,0.769,0,0.0,1,0.769,0,0.0,0,0.0,94.29
847,Ibrahima Konate,DEF,France,France,2,116,0,0.0,0,0.0,0,0.0,0,0.0,34,26.379,32,24.828,0,0.0,1,0.776,2,1.552,1,0.776,3,2.328,4,3.103,2,1.552,2,1.552,1,0.776,2,1.552,1,0.776,0,0.0,94.12
271,Don Deedson Deedson,FWD,Haiti,Haiti,3,115,0,0.0,0,0.0,2,1.565,0,0.0,15,11.739,13,10.174,5,3.913,0,0.0,1,0.783,4,3.13,4,3.13,3,2.348,1,0.783,1,0.783,11,8.609,3,2.348,1,0.783,1,0.783,86.67
648,Amadou Ba Onana,MID,Belgium,Belgium,4,115,0,0.0,0,0.0,2,1.565,0,0.0,64,50.087,57,44.609,0,0.0,8,6.261,0,0.0,5,3.913,4,3.13,11,8.609,2,1.565,2,1.565,2,1.565,1,0.783,3,2.348,0,0.0,89.06
1038,Ahmad Ali Ali Azaizeh,FWD,Jordan,Jordan,3,115,0,0.0,0,0.0,2,1.565,0,0.0,13,10.174,12,9.391,1,0.783,3,2.348,0,0.0,0,0.0,2,1.565,3,2.348,1,0.783,1,0.783,2,1.565,1,0.783,1,0.783,0,0.0,92.31
318,Auston Levi-Jesaiah Trusty,DEF,USA,USA,2,114,1,0.789,0,0.0,3,2.368,2,1.579,50,39.474,38,30.0,2,1.579,2,1.579,4,3.158,10,7.895,5,3.947,5,3.947,8,6.316,8,6.316,0,0.0,2,1.579,0,0.0,0,0.0,76.0
480,Elye Delmas Wahi,FWD,Côte d'Ivoire,Côte d'Ivoire,3,112,0,0.0,0,0.0,3,2.411,2,1.607,21,16.875,15,12.054,1,0.804,2,1.607,0,0.0,0,0.0,0,0.0,1,0.804,1,0.804,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,71.43
938,Marcos Nicolás Senesi,DEF,Argentina,Argentina,2,112,0,0.0,0,0.0,1,0.804,0,0.0,79,63.482,75,60.268,0,0.0,2,1.607,2,1.607,3,2.411,1,0.804,5,4.018,2,1.607,1,0.804,0,0.0,0,0.0,3,2.411,0,0.0,94.94
762,Paulo Joao Paulo,MID,Cabo Verde,Cabo Verde,2,111,0,0.0,0,0.0,2,1.622,0,0.0,62,50.27,52,42.162,5,4.054,4,3.243,5,4.054,11,8.919,5,4.054,11,8.919,4,3.243,4,3.243,7,5.676,0,0.0,4,3.243,0,0.0,83.87
706,Tyler Grant Bindon,DEF,New Zealand,New Zealand,3,109,0,0.0,0,0.0,2,1.651,1,0.826,68,56.147,49,40.459,0,0.0,1,0.826,2,1.651,11,9.083,4,3.303,10,8.257,3,2.477,3,2.477,3,2.477,2,1.651,1,0.826,0,0.0,72.06
