appearance_id,attempts_at_goal,ball_progressions,crosses_attempted,crosses_completed,goals,line_break_completion_pct,line_breaks_attempted,line_breaks_completed,match_id,match_team_id,pass_completion_pct,passes_attempted,passes_completed,player_id,player_name,shirt_number,source_page,step_ins,switches_of_play,take_ons,team,team_id
2026-M055-CUW-CIV_CIV_24,0,0,2,0,0,0%,2,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,82%,11,9,CIV_bazoumana_toure,Bazoumana TOURE,24,44,2,1,2,Côte d'Ivoire,CIV
2026-M055-CUW-CIV_CIV_26,0,2,0,0,0,83%,6,5,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,94%,34,32,CIV_christ_inao_oulai,Christ Inao OULAI,26,44,1,1,3,Côte d'Ivoire,CIV
2026-M056-ECU-GER_ECU_01,0,0,0,0,0,53%,15,8,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,71%,24,17,ECU_hernan_galindez,Hernan GALINDEZ,1,42,0,0,0,Ecuador,ECU
2026-M056-ECU-GER_ECU_03,0,2,3,0,0,25%,8,2,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,93%,27,25,ECU_piero_hincapie,Piero HINCAPIE,3,42,0,0,2,Ecuador,ECU
2026-M056-ECU-GER_ECU_04,0,2,0,0,0,78%,9,7,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,89%,36,32,ECU_joel_ordonez,Joel ORDONEZ,4,42,0,0,2,Ecuador,ECU
2026-M056-ECU-GER_ECU_06,0,0,0,0,0,50%,8,4,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,85%,48,41,ECU_willian_pacho,Willian PACHO,6,42,0,0,0,Ecuador,ECU
2026-M056-ECU-GER_ECU_09,0,3,3,1,0,57%,7,4,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,81%,21,17,ECU_john_yeboah,John YEBOAH,9,42,2,0,5,Ecuador,ECU
2026-M056-ECU-GER_ECU_13,2,2,0,0,0,50%,2,1,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,83%,12,10,ECU_enner_valencia,Enner VALENCIA,13,42,0,0,2,Ecuador,ECU
2026-M056-ECU-GER_ECU_15,0,1,1,1,0,81%,21,17,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,83%,65,54,ECU_pedro_vite,Pedro VITE,15,42,0,2,1,Ecuador,ECU
2026-M056-ECU-GER_ECU_19,2,3,2,0,1,0%,6,0,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,69%,32,22,ECU_gonzalo_plata,Gonzalo PLATA,19,42,0,0,3,Ecuador,ECU
2026-M056-ECU-GER_ECU_20,1,7,1,0,1,67%,6,4,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,72%,25,18,ECU_nilson_angulo,Nilson ANGULO,20,42,0,0,7,Ecuador,ECU
2026-M056-ECU-GER_ECU_21,0,0,2,0,0,67%,3,2,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,87%,15,13,ECU_alan_franco,Alan FRANCO,21,42,0,0,0,Ecuador,ECU
2026-M056-ECU-GER_ECU_23,1,1,2,2,0,69%,13,9,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,90%,61,55,ECU_moises_caicedo,Moises CAICEDO,23,42,1,0,2,Ecuador,ECU
2026-M056-ECU-GER_ECU_02,0,0,0,0,0,0%,0,0,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,0%,0,0,ECU_felix_torres,Felix TORRES,2,42,0,0,0,Ecuador,ECU
2026-M056-ECU-GER_ECU_07,0,0,0,0,0,33%,3,1,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,88%,8,7,ECU_pervis_estupinan,Pervis ESTUPINAN,7,42,0,0,0,Ecuador,ECU
2026-M056-ECU-GER_ECU_11,1,0,0,0,0,100%,1,1,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,100%,7,7,ECU_kevin_rodriguez,Kevin RODRIGUEZ,11,42,0,0,0,Ecuador,ECU
2026-M056-ECU-GER_ECU_16,0,0,0,0,0,0%,0,0,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,100%,2,2,ECU_jordy_caicedo,Jordy CAICEDO,16,42,0,0,0,Ecuador,ECU
2026-M056-ECU-GER_ECU_17,0,0,0,0,0,50%,2,1,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,83%,6,5,ECU_angelo_preciado,Angelo PRECIADO,17,42,0,0,0,Ecuador,ECU
2026-M056-ECU-GER_GER_01,0,0,0,0,0,50%,14,7,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,84%,43,36,GER_manuel_neuer,Manuel NEUER,1,44,0,0,0,Germany,GER
2026-M056-ECU-GER_GER_02,0,0,0,0,0,83%,6,5,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,95%,73,69,GER_antonio_ruediger,Antonio RUEDIGER,2,44,1,0,1,Germany,GER
2026-M056-ECU-GER_GER_04,0,2,0,0,0,93%,14,13,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,96%,96,92,GER_jonathan_tah,Jonathan TAH,4,44,0,1,2,Germany,GER
2026-M056-ECU-GER_GER_05,0,1,0,0,0,100%,8,8,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,85%,41,35,GER_aleksandar_pavlovic,Aleksandar PAVLOVIC,5,44,0,0,1,Germany,GER
2026-M056-ECU-GER_GER_06,0,0,1,0,0,81%,31,25,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,91%,68,62,GER_joshua_kimmich,Joshua KIMMICH,6,44,0,0,0,Germany,GER
2026-M056-ECU-GER_GER_07,1,0,0,0,0,0%,0,0,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,75%,16,12,GER_kai_havertz,Kai HAVERTZ,7,44,0,0,0,Germany,GER
2026-M056-ECU-GER_GER_10,1,4,1,0,0,83%,6,5,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,86%,29,25,GER_jamal_musiala,Jamal MUSIALA,10,44,1,0,5,Germany,GER
2026-M056-ECU-GER_GER_17,3,5,1,1,0,90%,10,9,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,79%,34,27,GER_florian_wirtz,Florian WIRTZ,17,44,1,0,6,Germany,GER
2026-M056-ECU-GER_GER_19,2,2,0,0,1,44%,9,4,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,81%,48,39,GER_leroy_sane,Leroy SANE,19,44,1,0,3,Germany,GER
2026-M056-ECU-GER_GER_22,0,2,12,3,0,57%,14,8,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,86%,44,38,GER_david_raum,David RAUM,22,44,0,1,2,Germany,GER
2026-M056-ECU-GER_GER_23,2,0,0,0,0,86%,7,6,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,91%,22,20,GER_felix_nmecha,Felix NMECHA,23,44,2,1,2,Germany,GER
2026-M056-ECU-GER_GER_13,1,1,1,0,0,100%,5,5,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,100%,14,14,GER_pascal_gross,Pascal GROSS,13,44,0,0,1,Germany,GER
2026-M056-ECU-GER_GER_14,0,1,0,0,0,33%,6,2,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,46%,13,6,GER_maximilian_beier,Maximilian BEIER,14,44,0,0,1,Germany,GER
2026-M056-ECU-GER_GER_16,0,0,0,0,0,80%,10,8,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,91%,34,31,GER_angelo_stiller,Angelo STILLER,16,44,0,0,0,Germany,GER
2026-M056-ECU-GER_GER_24,0,1,0,0,0,69%,13,9,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,84%,31,26,GER_malick_thiaw,Malick THIAW,24,44,0,0,1,Germany,GER
2026-M056-ECU-GER_GER_26,1,0,0,0,0,0%,0,0,2026-M056-ECU-GER,2026-M056-ECU-GER_GER,83%,6,5,GER_deniz_undav,Deniz UNDAV,26,44,0,0,0,Germany,GER
2026-M057-JPN-SWE_JPN_01,0,0,0,0,0,40%,15,6,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,58%,26,15,JPN_zion_suzuki,Zion SUZUKI,1,42,0,0,0,Japan,JPN
2026-M057-JPN-SWE_JPN_02,1,0,2,0,0,25%,12,3,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,68%,38,26,JPN_yukinari_sugawara,Yukinari SUGAWARA,2,42,0,1,0,Japan,JPN
2026-M057-JPN-SWE_JPN_04,0,0,0,0,0,67%,3,2,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,92%,25,23,JPN_kou_itakura,Kou ITAKURA,4,42,0,0,0,Japan,JPN
2026-M057-JPN-SWE_JPN_07,1,3,0,0,0,84%,19,16,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,88%,76,67,JPN_ao_tanaka,Ao TANAKA,7,42,1,0,4,Japan,JPN
2026-M057-JPN-SWE_JPN_10,1,1,2,0,0,75%,4,3,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,81%,27,22,JPN_ritsu_doan,Ritsu DOAN,10,42,0,0,1,Japan,JPN
2026-M057-JPN-SWE_JPN_11,2,0,0,0,1,100%,3,3,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,100%,11,11,JPN_daizen_maeda,Daizen MAEDA,11,42,1,0,1,Japan,JPN
2026-M057-JPN-SWE_JPN_13,1,4,2,1,0,60%,10,6,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,79%,34,27,JPN_keito_nakamura,Keito NAKAMURA,13,42,0,0,4,Japan,JPN
2026-M057-JPN-SWE_JPN_15,0,1,2,2,0,78%,18,14,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,86%,77,66,JPN_daichi_kamada,Daichi KAMADA,15,42,0,1,1,Japan,JPN
2026-M057-JPN-SWE_JPN_18,1,1,0,0,0,50%,4,2,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,89%,9,8,JPN_ayase_ueda,Ayase UEDA,18,42,0,0,1,Japan,JPN
2026-M057-JPN-SWE_JPN_20,0,0,0,0,0,55%,11,6,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,84%,37,31,JPN_ayumu_seko,Ayumu SEKO,20,42,0,0,0,Japan,JPN
2026-M057-JPN-SWE_JPN_21,0,0,4,1,0,71%,14,10,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,89%,38,34,JPN_hiroki_ito,Hiroki ITO,21,42,1,0,1,Japan,JPN
2026-M057-JPN-SWE_JPN_03,0,0,0,0,0,60%,5,3,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,94%,32,30,JPN_shogo_taniguchi,Shogo TANIGUCHI,3,42,0,0,0,Japan,JPN
2026-M057-JPN-SWE_JPN_05,0,0,1,0,0,50%,2,1,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,60%,5,3,JPN_yuto_nagatomo,Yuto NAGATOMO,5,42,0,0,0,Japan,JPN
2026-M057-JPN-SWE_JPN_14,0,1,1,0,0,100%,2,2,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,80%,5,4,JPN_junya_ito,Junya ITO,14,42,2,0,3,Japan,JPN
2026-M057-JPN-SWE_JPN_16,0,0,0,0,0,100%,2,2,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,100%,11,11,JPN_tsuyoshi_watanabe,Tsuyoshi WATANABE,16,42,0,0,0,Japan,JPN
2026-M057-JPN-SWE_JPN_19,1,0,0,0,0,0%,0,0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,100%,3,3,JPN_koki_ogawa,Koki OGAWA,19,42,0,0,0,Japan,JPN
2026-M057-JPN-SWE_SWE_01,0,0,0,0,0,44%,25,11,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,56%,43,24,SWE_jacob_widell_zetterstrom,Jacob WIDELL ZETTERSTROM,1,44,0,0,0,Sweden,SWE
2026-M057-JPN-SWE_SWE_02,2,0,0,0,0,67%,18,12,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,89%,56,50,SWE_gustaf_lagerbielke,Gustaf LAGERBIELKE,2,44,0,0,0,Sweden,SWE
2026-M057-JPN-SWE_SWE_03,1,0,0,0,0,90%,10,9,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,95%,42,40,SWE_victor_lindelof,Victor LINDELOF,3,44,1,0,1,Sweden,SWE
2026-M057-JPN-SWE_SWE_04,0,0,0,0,0,0%,0,0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,95%,22,21,SWE_isak_hien,Isak HIEN,4,44,0,1,0,Sweden,SWE
2026-M057-JPN-SWE_SWE_05,0,0,1,0,0,82%,11,9,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,91%,45,41,SWE_gabriel_gudmundsson,Gabriel GUDMUNDSSON,5,44,0,1,0,Sweden,SWE
2026-M057-JPN-SWE_SWE_09,2,0,0,0,0,100%,3,3,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,62%,16,10,SWE_alexander_isak,Alexander ISAK,9,44,0,0,0,Sweden,SWE
2026-M057-JPN-SWE_SWE_11,2,5,3,0,1,38%,8,3,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,75%,28,21,SWE_anthony_elanga,Anthony ELANGA,11,44,1,0,6,Sweden,SWE
2026-M057-JPN-SWE_SWE_17,1,1,0,0,0,40%,5,2,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,41%,17,7,SWE_viktor_gyokeres,Viktor GYOKERES,17,44,0,0,1,Sweden,SWE
2026-M057-JPN-SWE_SWE_18,0,3,6,3,0,38%,13,5,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,71%,31,22,SWE_yasin_ayari,Yasin AYARI,18,44,0,0,3,Sweden,SWE
2026-M057-JPN-SWE_SWE_21,1,3,0,0,0,33%,6,2,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,68%,22,15,SWE_alexander_bernhardsson,Alexander BERNHARDSSON,21,44,0,1,3,Sweden,SWE
2026-M057-JPN-SWE_SWE_24,0,1,3,1,0,83%,6,5,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,88%,24,21,SWE_elliot_stroud,Elliot STROUD,24,44,1,0,2,Sweden,SWE
2026-M057-JPN-SWE_SWE_07,0,1,2,0,0,80%,5,4,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,90%,30,27,SWE_lucas_bergvall,Lucas BERGVALL,7,44,0,0,1,Sweden,SWE
2026-M057-JPN-SWE_SWE_08,1,0,1,0,0,75%,4,3,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,91%,11,10,SWE_daniel_svensson,Daniel SVENSSON,8,44,0,0,0,Sweden,SWE
2026-M057-JPN-SWE_SWE_10,0,0,0,0,0,80%,5,4,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,88%,8,7,SWE_benjamin_nygren,Benjamin NYGREN,10,44,0,0,0,Sweden,SWE
2026-M057-JPN-SWE_SWE_13,1,1,0,0,0,0%,0,0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,100%,3,3,SWE_ken_sema,Ken SEMA,13,44,0,0,1,Sweden,SWE
2026-M057-JPN-SWE_SWE_15,0,0,0,0,0,0%,1,0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,92%,12,11,SWE_carl_starfelt,Carl STARFELT,15,44,0,0,0,Sweden,SWE
2026-M058-TUN-NED_TUN_16,0,0,0,0,0,47%,17,8,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,56%,25,14,TUN_aymen_dahmen,Aymen DAHMEN,16,43,0,0,0,Tunisia,TUN
2026-M058-TUN-NED_TUN_02,1,0,1,0,0,71%,7,5,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,62%,24,15,TUN_ali_abdi,Ali ABDI,2,43,0,0,0,Tunisia,TUN
2026-M058-TUN-NED_TUN_03,0,0,0,0,0,86%,7,6,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,93%,27,25,TUN_montassar_talbi,Montassar TALBI,3,43,0,1,0,Tunisia,TUN
2026-M058-TUN-NED_TUN_09,3,1,1,1,1,0%,1,0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,70%,10,7,TUN_hazem_mastouri,Hazem MASTOURI,9,43,0,0,1,Tunisia,TUN
2026-M058-TUN-NED_TUN_10,1,4,3,1,0,79%,14,11,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,79%,34,27,TUN_hannibal_mejbri,Hannibal MEJBRI,10,43,4,3,8,Tunisia,TUN
2026-M058-TUN-NED_TUN_11,2,2,0,0,0,100%,2,2,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,100%,23,23,TUN_ismael_gharbi,Ismael GHARBI,11,43,0,0,2,Tunisia,TUN
2026-M058-TUN-NED_TUN_13,0,0,0,0,0,50%,2,1,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,85%,13,11,TUN_rani_khedira,Rani KHEDIRA,13,43,0,0,0,Tunisia,TUN
2026-M058-TUN-NED_TUN_17,0,0,0,0,0,89%,9,8,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,97%,35,34,TUN_ellyes_skhiri,Ellyes SKHIRI,17,43,0,0,0,Tunisia,TUN
2026-M058-TUN-NED_TUN_20,0,0,4,1,0,42%,12,5,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,67%,33,22,TUN_yan_valery,Yan VALERY,20,43,0,0,0,Tunisia,TUN
2026-M058-TUN-NED_TUN_21,0,0,0,0,0,67%,9,6,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,78%,18,14,TUN_mohamed_amine_ben_hmida,Mohamed Amine BEN HMIDA,21,43,1,0,1,Tunisia,TUN
2026-M058-TUN-NED_TUN_25,1,0,3,1,0,75%,4,3,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,44%,9,4,TUN_anis_slimane,Anis SLIMANE,25,43,2,1,2,Tunisia,TUN
2026-M058-TUN-NED_TUN_07,2,1,0,0,0,50%,2,1,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,67%,3,2,TUN_elias_achouri,Elias ACHOURI,7,43,0,0,1,Tunisia,TUN
2026-M058-TUN-NED_TUN_12,0,0,0,0,0,0%,1,0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,75%,4,3,TUN_mortadha_ben_ouanes,Mortadha BEN OUANES,12,43,0,0,0,Tunisia,TUN
2026-M058-TUN-NED_TUN_15,0,0,0,0,0,0%,0,0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,100%,4,4,TUN_mohamed_hadj_mahmoud,Mohamed HADJ MAHMOUD,15,43,0,0,0,Tunisia,TUN
2026-M058-TUN-NED_TUN_19,0,0,0,0,0,0%,0,0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,0%,0,0,TUN_firas_chaouat,Firas CHAOUAT,19,43,0,0,0,Tunisia,TUN
2026-M058-TUN-NED_TUN_26,0,0,1,0,0,0%,0,0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,100%,3,3,TUN_sebastian_tounekti,Sebastian TOUNEKTI,26,43,0,0,0,Tunisia,TUN
2026-M058-TUN-NED_NED_01,0,0,0,0,0,0%,0,0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,100%,23,23,NED_bart_verbruggen,Bart VERBRUGGEN,1,45,0,0,0,Netherlands,NED
2026-M058-TUN-NED_NED_04,1,0,0,0,0,85%,13,11,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,96%,106,102,NED_virgil_van_dijk,Virgil VAN DIJK,4,45,0,1,0,Netherlands,NED
2026-M058-TUN-NED_NED_05,1,0,1,0,0,80%,20,16,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,92%,77,71,NED_nathan_ake,Nathan AKE,5,45,0,0,0,Netherlands,NED
2026-M058-TUN-NED_NED_06,2,0,0,0,1,94%,35,33,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,96%,133,128,NED_jan_paul_van_hecke,Jan Paul VAN HECKE,6,45,0,1,0,Netherlands,NED
2026-M058-TUN-NED_NED_08,2,2,1,0,0,69%,13,9,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,94%,49,46,NED_ryan_gravenberch,Ryan GRAVENBERCH,8,45,0,0,2,Netherlands,NED
2026-M058-TUN-NED_NED_11,2,2,2,0,0,56%,9,5,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,87%,30,26,NED_cody_gakpo,Cody GAKPO,11,45,0,0,2,Netherlands,NED
2026-M058-TUN-NED_NED_14,3,1,7,2,0,60%,10,6,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,83%,29,24,NED_tijjani_reijnders,Tijjani REIJNDERS,14,45,0,0,1,Netherlands,NED
2026-M058-TUN-NED_NED_18,2,8,3,1,0,67%,3,2,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,82%,22,18,NED_donyell_malen,Donyell MALEN,18,45,1,0,9,Netherlands,NED
2026-M058-TUN-NED_NED_19,2,0,0,0,1,0%,0,0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,75%,8,6,NED_brian_brobbey,Brian BROBBEY,19,45,0,0,0,Netherlands,NED
2026-M058-TUN-NED_NED_21,1,0,0,0,0,75%,20,15,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,91%,70,64,NED_frenkie_de_jong,Frenkie DE JONG,21,45,2,1,2,Netherlands,NED
2026-M058-TUN-NED_NED_22,4,3,8,2,0,67%,12,8,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,94%,67,63,NED_denzel_dumfries,Denzel DUMFRIES,22,45,1,0,4,Netherlands,NED
2026-M058-TUN-NED_NED_07,0,0,1,0,0,0%,0,0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,100%,6,6,NED_justin_kluivert,Justin KLUIVERT,7,45,0,0,0,Netherlands,NED
2026-M058-TUN-NED_NED_10,0,1,0,0,0,100%,1,1,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,80%,5,4,NED_memphis_depay,Memphis DEPAY,10,45,0,0,1,Netherlands,NED
2026-M058-TUN-NED_NED_17,0,1,1,0,0,67%,3,2,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,83%,12,10,NED_noa_lang,Noa LANG,17,45,0,0,1,Netherlands,NED
2026-M058-TUN-NED_NED_20,0,0,2,2,0,71%,7,5,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,90%,20,18,NED_teun_koopmeiners,Teun KOOPMEINERS,20,45,0,0,0,Netherlands,NED
2026-M058-TUN-NED_NED_24,0,3,1,0,0,67%,3,2,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,91%,11,10,NED_crysencio_summerville,Crysencio SUMMERVILLE,24,45,0,0,3,Netherlands,NED
2026-M059-TUR-USA_TUR_23,0,0,0,0,0,35%,17,6,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,63%,43,27,TUR_ugurcan_cakir,Ugurcan CAKIR,23,43,0,1,0,Türkiye,TUR
2026-M059-TUR-USA_TUR_02,0,0,1,0,0,81%,16,13,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,84%,44,37,TUR_zeki_celik,Zeki CELIK,2,43,2,1,2,Türkiye,TUR
2026-M059-TUR-USA_TUR_05,0,0,1,0,0,53%,19,10,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,80%,44,35,TUR_salih_ozcan,Salih OZCAN,5,43,0,2,0,Türkiye,TUR
2026-M059-TUR-USA_TUR_06,2,4,1,0,0,56%,18,10,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,62%,37,23,TUR_orkun_kokcu,Orkun KOKCU,6,43,0,0,4,Türkiye,TUR
2026-M059-TUR-USA_TUR_08,1,5,0,0,1,59%,17,10,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,80%,51,41,TUR_arda_guler,Arda GULER,8,43,0,2,5,Türkiye,TUR
2026-M059-TUR-USA_TUR_11,2,2,1,0,0,67%,6,4,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,83%,23,19,TUR_kenan_yildiz,Kenan YILDIZ,11,43,0,1,2,Türkiye,TUR
2026-M059-TUR-USA_TUR_13,0,2,3,1,0,88%,8,7,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,85%,46,39,TUR_eren_elmali,Eren ELMALI,13,43,1,1,3,Türkiye,TUR
2026-M059-TUR-USA_TUR_14,1,1,0,0,0,52%,21,11,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,76%,49,37,TUR_abdulkerim_bardakci,Abdulkerim BARDAKCI,14,43,1,5,2,Türkiye,TUR
2026-M059-TUR-USA_TUR_15,0,2,0,0,0,55%,11,6,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,72%,36,26,TUR_ozan_kabak,Ozan KABAK,15,43,0,0,2,Türkiye,TUR
2026-M059-TUR-USA_TUR_21,0,0,0,0,1,67%,3,2,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,79%,14,11,TUR_baris_alper_yilmaz,Baris Alper YILMAZ,21,43,0,0,0,Türkiye,TUR
2026-M059-TUR-USA_TUR_24,0,1,3,0,0,78%,9,7,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,85%,46,39,TUR_oguz_aydin,Oguz AYDIN,24,43,1,0,2,Türkiye,TUR
2026-M059-TUR-USA_TUR_04,0,0,0,0,0,0%,1,0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,75%,4,3,TUR_caglar_soyuncu,Caglar SOYUNCU,4,43,0,0,0,Türkiye,TUR
2026-M059-TUR-USA_TUR_17,0,0,0,0,0,0%,0,0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,100%,2,2,TUR_irfan_can_kahveci,Irfan Can KAHVECI,17,43,0,0,0,Türkiye,TUR
2026-M059-TUR-USA_TUR_18,0,0,1,0,0,100%,2,2,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,86%,7,6,TUR_mert_muldur,Mert MULDUR,18,43,1,0,1,Türkiye,TUR
2026-M059-TUR-USA_TUR_22,1,0,0,0,1,0%,0,0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,33%,3,1,TUR_kaan_ayhan,Kaan AYHAN,22,43,0,0,0,Türkiye,TUR
2026-M059-TUR-USA_TUR_26,1,1,0,0,0,0%,0,0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,100%,7,7,TUR_can_uzun,Can UZUN,26,43,0,0,1,Türkiye,TUR
2026-M059-TUR-USA_USA_01,0,0,0,0,0,18%,11,2,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,73%,33,24,USA_matt_turner,Matt TURNER,1,45,0,1,0,USA,USA
2026-M059-TUR-USA_USA_06,3,0,1,0,1,67%,12,8,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,77%,48,37,USA_auston_trusty,Auston TRUSTY,6,45,0,1,0,USA,USA
2026-M059-TUR-USA_USA_07,1,2,1,0,0,59%,17,10,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,81%,52,42,USA_giovanni_reyna,Giovanni REYNA,7,45,1,0,3,USA,USA
2026-M059-TUR-USA_USA_08,3,2,1,0,0,69%,16,11,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,81%,47,38,USA_weston_mckennie,Weston McKENNIE,8,45,0,2,2,USA,USA
2026-M059-TUR-USA_USA_09,2,1,0,0,0,0%,1,0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,86%,14,12,USA_ricardo_pepi,Ricardo PEPI,9,45,0,0,1,USA,USA
2026-M059-TUR-USA_USA_11,3,1,3,1,0,75%,4,3,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,95%,22,21,USA_brenden_aaronson,Brenden AARONSON,11,45,1,0,2,USA,USA
