match_id,match_team_id,metric,raw,team,team_id,unit,value
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Second Balls,68,Spain,ESP,,68
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Second Balls,56,Austria,AUT,,56
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Total Distance Covered,112.4 km,Spain,ESP,km,112.4
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Total Distance Covered,110.5 km,Austria,AUT,km,110.5
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.6 km,Spain,ESP,km,6.6
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.2 km,Austria,AUT,km,6.2
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Possession,40.7%,Switzerland,SUI,%,40.7
2026-M085-SUI-ALG,,Possession,7.9%,contest,CONTEST,%,7.9
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Possession,51.5%,Algeria,ALG,%,51.5
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Goals,2,Switzerland,SUI,,2
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Goals,0,Algeria,ALG,,0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,xG (Expected Goals),1.9,Switzerland,SUI,,1.9
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,xG (Expected Goals),0.73,Algeria,ALG,,0.73
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Attempts at Goal (On Target),11 (5),Switzerland,SUI,,11 (5)
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Attempts at Goal (On Target),8 (2),Algeria,ALG,,8 (2)
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Total Passes (Complete),451 (371),Switzerland,SUI,,451 (371)
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Total Passes (Complete),571 (491),Algeria,ALG,,571 (491)
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Pass Completion %,82%,Switzerland,SUI,%,82.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Pass Completion %,86%,Algeria,ALG,%,86.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Completed Line Breaks,88,Switzerland,SUI,,88
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Completed Line Breaks,107,Algeria,ALG,,107
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Defensive Line Breaks,10,Switzerland,SUI,,10
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Defensive Line Breaks,9,Algeria,ALG,,9
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Receptions in the Final Third,86,Switzerland,SUI,,86
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Receptions in the Final Third,109,Algeria,ALG,,109
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Crosses,18,Switzerland,SUI,,18
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Crosses,7,Algeria,ALG,,7
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Ball Progressions,37,Switzerland,SUI,,37
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Ball Progressions,36,Algeria,ALG,,36
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Defensive Pressures Applied (Direct Pressures),283 (51),Switzerland,SUI,,283 (51)
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Defensive Pressures Applied (Direct Pressures),266 (37),Algeria,ALG,,266 (37)
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Forced Turnovers,56,Switzerland,SUI,,56
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Forced Turnovers,47,Algeria,ALG,,47
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Second Balls,69,Switzerland,SUI,,69
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Second Balls,70,Algeria,ALG,,70
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Total Distance Covered,115.4 km,Switzerland,SUI,km,115.4
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Total Distance Covered,113.2 km,Algeria,ALG,km,113.2
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.6 km,Switzerland,SUI,km,5.6
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Zone 4 - Low Speed Sprinting: 20-25 km/h,6 km,Algeria,ALG,km,6.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Possession,59.2%,Argentina,ARG,%,59.2
2026-M086-ARG-CPV,,Possession,6.6%,contest,CONTEST,%,6.6
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Possession,34.1%,Cabo Verde,CPV,%,34.1
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Goals,3,Argentina,ARG,,3
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Goals,2,Cabo Verde,CPV,,2
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,xG (Expected Goals),2.73,Argentina,ARG,,2.73
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,xG (Expected Goals),0.52,Cabo Verde,CPV,,0.52
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Attempts at Goal (On Target),22 (12),Argentina,ARG,,22 (12)
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Attempts at Goal (On Target),16 (5),Cabo Verde,CPV,,16 (5)
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Total Passes (Complete),862 (800),Argentina,ARG,,862 (800)
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Total Passes (Complete),491 (425),Cabo Verde,CPV,,491 (425)
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Pass Completion %,93%,Argentina,ARG,%,93.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Pass Completion %,87%,Cabo Verde,CPV,%,87.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Completed Line Breaks,152,Argentina,ARG,,152
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Completed Line Breaks,100,Cabo Verde,CPV,,100
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Defensive Line Breaks,24,Argentina,ARG,,24
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Defensive Line Breaks,5,Cabo Verde,CPV,,5
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Receptions in the Final Third,262,Argentina,ARG,,262
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Receptions in the Final Third,100,Cabo Verde,CPV,,100
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Crosses,19,Argentina,ARG,,19
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Crosses,19,Cabo Verde,CPV,,19
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Ball Progressions,33,Argentina,ARG,,33
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Ball Progressions,29,Cabo Verde,CPV,,29
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Defensive Pressures Applied (Direct Pressures),289 (51),Argentina,ARG,,289 (51)
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Defensive Pressures Applied (Direct Pressures),415 (49),Cabo Verde,CPV,,415 (49)
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Forced Turnovers,51,Argentina,ARG,,51
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Forced Turnovers,45,Cabo Verde,CPV,,45
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Second Balls,77,Argentina,ARG,,77
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Second Balls,69,Cabo Verde,CPV,,69
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Total Distance Covered,140.6 km,Argentina,ARG,km,140.6
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Total Distance Covered,141.2 km,Cabo Verde,CPV,km,141.2
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.2 km,Argentina,ARG,km,6.2
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.7 km,Cabo Verde,CPV,km,5.7
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Possession,54.6%,Colombia,COL,%,54.6
2026-M087-COL-GHA,,Possession,6.8%,contest,CONTEST,%,6.8
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Possession,38.6%,Ghana,GHA,%,38.6
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Goals,1,Colombia,COL,,1
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Goals,0,Ghana,GHA,,0
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,xG (Expected Goals),1.8,Colombia,COL,,1.8
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,xG (Expected Goals),0.26,Ghana,GHA,,0.26
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Attempts at Goal (On Target),20 (8),Colombia,COL,,20 (8)
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Attempts at Goal (On Target),8 (0),Ghana,GHA,,8 (0)
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Total Passes (Complete),598 (540),Colombia,COL,,598 (540)
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Total Passes (Complete),390 (329),Ghana,GHA,,390 (329)
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Pass Completion %,90%,Colombia,COL,%,90.0
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Pass Completion %,84%,Ghana,GHA,%,84.0
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Completed Line Breaks,91,Colombia,COL,,91
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Completed Line Breaks,77,Ghana,GHA,,77
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Defensive Line Breaks,12,Colombia,COL,,12
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Defensive Line Breaks,3,Ghana,GHA,,3
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Receptions in the Final Third,129,Colombia,COL,,129
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Receptions in the Final Third,74,Ghana,GHA,,74
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Crosses,17,Colombia,COL,,17
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Crosses,15,Ghana,GHA,,15
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Ball Progressions,19,Colombia,COL,,19
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Ball Progressions,29,Ghana,GHA,,29
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Defensive Pressures Applied (Direct Pressures),217 (52),Colombia,COL,,217 (52)
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Defensive Pressures Applied (Direct Pressures),297 (37),Ghana,GHA,,297 (37)
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Forced Turnovers,35,Colombia,COL,,35
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Forced Turnovers,36,Ghana,GHA,,36
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Second Balls,58,Colombia,COL,,58
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Second Balls,72,Ghana,GHA,,72
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Total Distance Covered,107.4 km,Colombia,COL,km,107.4
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Total Distance Covered,105.6 km,Ghana,GHA,km,105.6
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.4 km,Colombia,COL,km,5.4
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.2 km,Ghana,GHA,km,5.2
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Possession,35.4%,Australia,AUS,%,35.4
2026-M088-AUS-EGY,,Possession,11.6%,contest,CONTEST,%,11.6
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Possession,53%,Egypt,EGY,%,53.0
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Goals,1,Australia,AUS,,1
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Goals,1,Egypt,EGY,,1
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,xG (Expected Goals),0.74,Australia,AUS,,0.74
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,xG (Expected Goals),1.23,Egypt,EGY,,1.23
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Attempts at Goal (On Target),16 (2),Australia,AUS,,16 (2)
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Attempts at Goal (On Target),14 (4),Egypt,EGY,,14 (4)
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Total Passes (Complete),520 (428),Australia,AUS,,520 (428)
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Total Passes (Complete),729 (638),Egypt,EGY,,729 (638)
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Pass Completion %,82%,Australia,AUS,%,82.0
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Pass Completion %,88%,Egypt,EGY,%,88.0
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Completed Line Breaks,115,Australia,AUS,,115
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Completed Line Breaks,113,Egypt,EGY,,113
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Defensive Line Breaks,11,Australia,AUS,,11
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Defensive Line Breaks,20,Egypt,EGY,,20
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Receptions in the Final Third,145,Australia,AUS,,145
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Receptions in the Final Third,176,Egypt,EGY,,176
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Crosses,23,Australia,AUS,,23
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Crosses,22,Egypt,EGY,,22
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Ball Progressions,31,Australia,AUS,,31
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Ball Progressions,23,Egypt,EGY,,23
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Defensive Pressures Applied (Direct Pressures),373 (32),Australia,AUS,,373 (32)
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Defensive Pressures Applied (Direct Pressures),304 (56),Egypt,EGY,,304 (56)
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Forced Turnovers,56,Australia,AUS,,56
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Forced Turnovers,42,Egypt,EGY,,42
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Second Balls,105,Australia,AUS,,105
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Second Balls,74,Egypt,EGY,,74
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Total Distance Covered,148.1 km,Australia,AUS,km,148.1
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Total Distance Covered,142.4 km,Egypt,EGY,km,142.4
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.5 km,Australia,AUS,km,6.5
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.2 km,Egypt,EGY,km,6.2
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Possession,22.5%,Paraguay,PAR,%,22.5
2026-M089-PAR-FRA,,Possession,10.8%,contest,CONTEST,%,10.8
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Possession,66.7%,France,FRA,%,66.7
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Goals,0,Paraguay,PAR,,0
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Goals,1,France,FRA,,1
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,xG (Expected Goals),0.13,Paraguay,PAR,,0.13
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,xG (Expected Goals),1.93,France,FRA,,1.93
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Attempts at Goal (On Target),5 (0),Paraguay,PAR,,5 (0)
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Attempts at Goal (On Target),15 (5),France,FRA,,15 (5)
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Total Passes (Complete),191 (108),Paraguay,PAR,,191 (108)
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Total Passes (Complete),587 (526),France,FRA,,587 (526)
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Pass Completion %,57%,Paraguay,PAR,%,57.0
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Pass Completion %,90%,France,FRA,%,90.0
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Completed Line Breaks,37,Paraguay,PAR,,37
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Completed Line Breaks,103,France,FRA,,103
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Defensive Line Breaks,3,Paraguay,PAR,,3
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Defensive Line Breaks,10,France,FRA,,10
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Receptions in the Final Third,22,Paraguay,PAR,,22
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Receptions in the Final Third,241,France,FRA,,241
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Crosses,6,Paraguay,PAR,,6
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Crosses,20,France,FRA,,20
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Ball Progressions,13,Paraguay,PAR,,13
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Ball Progressions,36,France,FRA,,36
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Defensive Pressures Applied (Direct Pressures),268 (56),Paraguay,PAR,,268 (56)
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Defensive Pressures Applied (Direct Pressures),95 (23),France,FRA,,95 (23)
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Forced Turnovers,40,Paraguay,PAR,,40
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Forced Turnovers,37,France,FRA,,37
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Second Balls,65,Paraguay,PAR,,65
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Second Balls,75,France,FRA,,75
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Total Distance Covered,104.4 km,Paraguay,PAR,km,104.4
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Total Distance Covered,104.8 km,France,FRA,km,104.8
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Zone 4 - Low Speed Sprinting: 20-25 km/h,4.6 km,Paraguay,PAR,km,4.6
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Zone 4 - Low Speed Sprinting: 20-25 km/h,4.3 km,France,FRA,km,4.3
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Possession,37.5%,Canada,CAN,%,37.5
2026-M090-CAN-MAR,,Possession,11.8%,contest,CONTEST,%,11.8
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Possession,50.7%,Morocco,MAR,%,50.7
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Goals,0,Canada,CAN,,0
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Goals,3,Morocco,MAR,,3
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,xG (Expected Goals),0.68,Canada,CAN,,0.68
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,xG (Expected Goals),0.85,Morocco,MAR,,0.85
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Attempts at Goal (On Target),10 (3),Canada,CAN,,10 (3)
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Attempts at Goal (On Target),5 (4),Morocco,MAR,,5 (4)
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Total Passes (Complete),368 (282),Canada,CAN,,368 (282)
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Total Passes (Complete),499 (420),Morocco,MAR,,499 (420)
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Pass Completion %,77%,Canada,CAN,%,77.0
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Pass Completion %,84%,Morocco,MAR,%,84.0
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Completed Line Breaks,79,Canada,CAN,,79
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Completed Line Breaks,72,Morocco,MAR,,72
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Defensive Line Breaks,12,Canada,CAN,,12
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Defensive Line Breaks,9,Morocco,MAR,,9
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Receptions in the Final Third,120,Canada,CAN,,120
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Receptions in the Final Third,44,Morocco,MAR,,44
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Crosses,27,Canada,CAN,,27
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Crosses,6,Morocco,MAR,,6
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Ball Progressions,21,Canada,CAN,,21
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Ball Progressions,29,Morocco,MAR,,29
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Defensive Pressures Applied (Direct Pressures),273 (57),Canada,CAN,,273 (57)
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Defensive Pressures Applied (Direct Pressures),189 (41),Morocco,MAR,,189 (41)
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Forced Turnovers,48,Canada,CAN,,48
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Forced Turnovers,46,Morocco,MAR,,46
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Second Balls,80,Canada,CAN,,80
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Second Balls,68,Morocco,MAR,,68
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Total Distance Covered,116.2 km,Canada,CAN,km,116.2
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Total Distance Covered,108.8 km,Morocco,MAR,km,108.8
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.9 km,Canada,CAN,km,6.9
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.7 km,Morocco,MAR,km,5.7
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Possession,32.1%,Brazil,BRA,%,32.1
2026-M091-BRA-NOR,,Possession,7.2%,contest,CONTEST,%,7.2
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Possession,60.7%,Norway,NOR,%,60.7
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Goals,1,Brazil,BRA,,1
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Goals,2,Norway,NOR,,2
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,xG (Expected Goals),2.57,Brazil,BRA,,2.57
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,xG (Expected Goals),1.41,Norway,NOR,,1.41
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Attempts at Goal (On Target),14 (4),Brazil,BRA,,14 (4)
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Attempts at Goal (On Target),9 (5),Norway,NOR,,9 (5)
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Total Passes (Complete),347 (298),Brazil,BRA,,347 (298)
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Total Passes (Complete),683 (627),Norway,NOR,,683 (627)
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Pass Completion %,86%,Brazil,BRA,%,86.0
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Pass Completion %,92%,Norway,NOR,%,92.0
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Completed Line Breaks,73,Brazil,BRA,,73
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Completed Line Breaks,125,Norway,NOR,,125
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Defensive Line Breaks,12,Brazil,BRA,,12
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Defensive Line Breaks,7,Norway,NOR,,7
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Receptions in the Final Third,129,Brazil,BRA,,129
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Receptions in the Final Third,178,Norway,NOR,,178
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Crosses,16,Brazil,BRA,,16
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Crosses,17,Norway,NOR,,17
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Ball Progressions,30,Brazil,BRA,,30
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Ball Progressions,28,Norway,NOR,,28
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Defensive Pressures Applied (Direct Pressures),401 (69),Brazil,BRA,,401 (69)
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Defensive Pressures Applied (Direct Pressures),185 (23),Norway,NOR,,185 (23)
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Forced Turnovers,38,Brazil,BRA,,38
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Forced Turnovers,28,Norway,NOR,,28
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Second Balls,59,Brazil,BRA,,59
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Second Balls,68,Norway,NOR,,68
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Total Distance Covered,113.3 km,Brazil,BRA,km,113.3
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Total Distance Covered,120.5 km,Norway,NOR,km,120.5
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.5 km,Brazil,BRA,km,5.5
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.4 km,Norway,NOR,km,5.4
2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,Possession,59.4%,Mexico,MEX,%,59.4
2026-M092-MEX-ENG,,Possession,9.1%,contest,CONTEST,%,9.1
